VARIABLES = "X","Y","Z","cp"
ZONE T="CFL3D, grid 1"
 8.425360918E-01 0.000000000E+00 4.043179005E-02 -3.873756826E-01
 8.461654186E-01 0.000000000E+00 3.973752260E-02 -3.709248006E-01
 8.497880697E-01 0.000000000E+00 3.902837634E-02 -3.544321954E-01
 8.534040451E-01 0.000000000E+00 3.830548003E-02 -3.379366100E-01
 8.570134640E-01 0.000000000E+00 3.756996989E-02 -3.214827478E-01
 8.606162667E-01 0.000000000E+00 3.682297096E-02 -3.051033914E-01
 8.642125726E-01 0.000000000E+00 3.606560826E-02 -2.888432443E-01
 8.678025007E-01 0.000000000E+00 3.529899940E-02 -2.727261484E-01
 8.713859916E-01 0.000000000E+00 3.452424705E-02 -2.567878664E-01
 8.749632239E-01 0.000000000E+00 3.374246135E-02 -2.410522550E-01
 8.785342574E-01 0.000000000E+00 3.295472264E-02 -2.255520672E-01
 8.820991516E-01 0.000000000E+00 3.216210380E-02 -2.103051990E-01
 8.856580257E-01 0.000000000E+00 3.136567026E-02 -1.953295320E-01
 8.892109394E-01 0.000000000E+00 3.056646138E-02 -1.806489080E-01
 8.927580714E-01 0.000000000E+00 2.976550534E-02 -1.662752479E-01
 8.962994814E-01 0.000000000E+00 2.896380797E-02 -1.522264332E-01
 8.998351693E-01 0.000000000E+00 2.816235833E-02 -1.385114044E-01
 9.033653736E-01 0.000000000E+00 2.736212127E-02 -1.251420826E-01
 9.068900347E-01 0.000000000E+00 2.656404302E-02 -1.121274084E-01
 9.104093313E-01 0.000000000E+00 2.576904371E-02 -9.946738183E-02
 9.139232635E-01 0.000000000E+00 2.497802302E-02 -8.717690408E-02
 9.174320102E-01 0.000000000E+00 2.419185080E-02 -7.525299489E-02
 9.209355116E-01 0.000000000E+00 2.341137268E-02 -6.369863451E-02
 9.244338870E-01 0.000000000E+00 2.263740823E-02 -5.251679942E-02
 9.279271364E-01 0.000000000E+00 2.187074907E-02 -4.170749709E-02
 9.314152598E-01 0.000000000E+00 2.111215889E-02 -3.126774356E-02
 9.348984361E-01 0.000000000E+00 2.036236972E-02 -2.119754069E-02
 9.383764863E-01 0.000000000E+00 1.962208562E-02 -1.149092428E-02
 9.418495297E-01 0.000000000E+00 1.889197901E-02 -2.150876215E-03
 9.453175068E-01 0.000000000E+00 1.817268878E-02 6.837504450E-03
 9.487804770E-01 0.000000000E+00 1.746482030E-02 1.546825655E-02
 9.522383213E-01 0.000000000E+00 1.676895097E-02 2.374734171E-02
 9.556910396E-01 0.000000000E+00 1.608562097E-02 3.168668225E-02
 9.591385126E-01 0.000000000E+00 1.541533694E-02 3.928925470E-02
 9.625808001E-01 0.000000000E+00 1.475857198E-02 4.655208066E-02
 9.660176635E-01 0.000000000E+00 1.411576383E-02 5.349602178E-02
 9.694492221E-01 0.000000000E+00 1.348730642E-02 6.011809781E-02
 9.728752375E-01 0.000000000E+00 1.287357137E-02 6.642128527E-02
 9.762956500E-01 0.000000000E+00 1.227488928E-02 7.242049277E-02
 9.797102809E-01 0.000000000E+00 1.169155166E-02 7.810677588E-02
 9.831191301E-01 0.000000000E+00 1.112381741E-02 8.350695670E-02
 9.865219593E-01 0.000000000E+00 1.057190262E-02 8.861805499E-02
 9.899187088E-01 0.000000000E+00 1.003599726E-02 9.343113005E-02
 9.933091998E-01 0.000000000E+00 9.516251273E-03 9.797002375E-02
 9.966932535E-01 0.000000000E+00 9.012779221E-03 1.022347361E-01
 1.000070810E+00 0.000000000E+00 8.525658399E-03 1.062342077E-01
 1.003441572E+00 0.000000000E+00 8.054935373E-03 1.099654585E-01
 1.006805539E+00 0.000000000E+00 7.600622717E-03 1.134344488E-01
 1.010162354E+00 0.000000000E+00 7.162700873E-03 1.166590601E-01
 1.013512015E+00 0.000000000E+00 6.741112098E-03 1.196333319E-01
 1.016854167E+00 0.000000000E+00 6.335775368E-03 1.223572642E-01
 1.020188808E+00 0.000000000E+00 5.946577527E-03 1.248457581E-01
 1.023515701E+00 0.000000000E+00 5.573373754E-03 1.271077543E-01
 1.026834726E+00 0.000000000E+00 5.215991288E-03 1.291372925E-01
 1.030145645E+00 0.000000000E+00 4.874235485E-03 1.309373528E-01
 1.033448219E+00 0.000000000E+00 4.547883291E-03 1.325317770E-01
 1.036742330E+00 0.000000000E+00 4.236686043E-03 1.339086443E-01
 1.040027857E+00 0.000000000E+00 3.940376919E-03 1.350679547E-01
 1.043304682E+00 0.000000000E+00 3.658665111E-03 1.360424906E-01
 1.046572447E+00 0.000000000E+00 3.391240258E-03 1.368054301E-01
 1.049831152E+00 0.000000000E+00 3.137776861E-03 1.373806149E-01
 1.053080559E+00 0.000000000E+00 2.897929633E-03 1.377769858E-01
 1.056320548E+00 0.000000000E+00 2.671340713E-03 1.379826218E-01
 1.059551001E+00 0.000000000E+00 2.457638504E-03 1.380288154E-01
 1.059551001E+00 0.000000000E+00 2.457638504E-03 1.380288154E-01
 1.062771678E+00 0.000000000E+00 2.256438369E-03 1.379021555E-01
 1.065982580E+00 0.000000000E+00 2.067347988E-03 1.376160532E-01
 1.069183350E+00 0.000000000E+00 1.889963634E-03 1.371719986E-01
 1.072374105E+00 0.000000000E+00 1.723876689E-03 1.365729719E-01
 1.075554609E+00 0.000000000E+00 1.568671432E-03 1.358368546E-01
 1.078724742E+00 0.000000000E+00 1.423928421E-03 1.349606663E-01
 1.081884384E+00 0.000000000E+00 1.289225300E-03 1.339593083E-01
 1.085033417E+00 0.000000000E+00 1.164138201E-03 1.328357607E-01
 1.088171721E+00 0.000000000E+00 1.048242906E-03 1.315959841E-01
 1.091299176E+00 0.000000000E+00 9.411164792E-04 1.302489191E-01
 1.094415784E+00 0.000000000E+00 8.423378458E-04 1.288035065E-01
 1.097521424E+00 0.000000000E+00 7.514897152E-04 1.272657067E-01
 1.100615978E+00 0.000000000E+00 6.681588711E-04 1.256384999E-01
 1.103699327E+00 0.000000000E+00 5.919378600E-04 1.239367872E-01
 1.106771350E+00 0.000000000E+00 5.224254564E-04 1.221665293E-01
 1.109832168E+00 0.000000000E+00 4.592278274E-04 1.203247458E-01
 1.112881541E+00 0.000000000E+00 4.019593471E-04 1.184352785E-01
 1.115919352E+00 0.000000000E+00 3.502432664E-04 1.164921671E-01
 1.118945718E+00 0.000000000E+00 3.037125280E-04 1.145103127E-01
 1.121960521E+00 0.000000000E+00 2.620102605E-04 1.124956757E-01
 1.124963522E+00 0.000000000E+00 2.247906523E-04 1.104482561E-01
 1.127954960E+00 0.000000000E+00 1.917191985E-04 1.083859354E-01
 1.130934477E+00 0.000000000E+00 1.624732977E-04 1.063057333E-01
 1.133902311E+00 0.000000000E+00 1.367427030E-04 1.042165905E-01
 1.136858106E+00 0.000000000E+00 1.142297770E-04 1.021304280E-01
 1.139802098E+00 0.000000000E+00 9.464989125E-05 1.000502259E-01
 1.142734051E+00 0.000000000E+00 7.773163816E-05 9.797598422E-02
 1.145654082E+00 0.000000000E+00 6.321701221E-05 9.591962397E-02
 1.148561954E+00 0.000000000E+00 5.086160672E-05 9.388412535E-02
 1.151457787E+00 0.000000000E+00 4.043468653E-05 9.187544882E-02
 1.154341459E+00 0.000000000E+00 3.171925346E-05 8.989657462E-02
 1.157212973E+00 0.000000000E+00 2.451207183E-05 8.795346320E-02
 1.160072327E+00 0.000000000E+00 1.862362660E-05 8.604909480E-02
 1.162919402E+00 0.000000000E+00 1.387806515E-05 8.418644965E-02
 1.165754199E+00 0.000000000E+00 1.011309632E-05 8.237148821E-02
 1.168576717E+00 0.000000000E+00 7.179846762E-06 8.060421050E-02
 1.171386957E+00 0.000000000E+00 4.942690339E-06 7.888461649E-02
 1.174184799E+00 0.000000000E+00 3.279043767E-06 7.722164690E-02
 1.176970243E+00 0.000000000E+00 2.079132400E-06 7.561232150E-02
 1.179743290E+00 0.000000000E+00 1.245730573E-06 7.405664027E-02
 1.182503939E+00 0.000000000E+00 6.938744264E-07 7.255758345E-02
 1.185252070E+00 0.000000000E+00 3.505533073E-07 7.111813128E-02
 1.187987685E+00 0.000000000E+00 1.543780002E-07 6.973232329E-02
 1.190710902E+00 0.000000000E+00 5.523072844E-08 6.840313971E-02
 1.193421602E+00 0.000000000E+00 1.389712345E-08 6.712760031E-02
 1.196119666E+00 0.000000000E+00 1.682632367E-09 6.590868533E-02
 1.198805213E+00 0.000000000E+00 1.512175801E-11 6.474043429E-02
 1.201478243E+00 0.000000000E+00 0.000000000E+00 6.362284720E-02
 1.204138756E+00 0.000000000E+00 0.000000000E+00 6.254698336E-02
 1.206786513E+00 0.000000000E+00 0.000000000E+00 6.151284650E-02
 1.209421754E+00 0.000000000E+00 0.000000000E+00 6.052340940E-02
 1.212044358E+00 0.000000000E+00 0.000000000E+00 5.956675485E-02
 1.214654326E+00 0.000000000E+00 0.000000000E+00 5.864288285E-02
 1.217251658E+00 0.000000000E+00 0.000000000E+00 5.775775388E-02
 1.219836354E+00 0.000000000E+00 0.000000000E+00 5.689944699E-02
 1.222408414E+00 0.000000000E+00 0.000000000E+00 5.607094243E-02
 1.224967718E+00 0.000000000E+00 0.000000000E+00 5.527224019E-02
 1.227514505E+00 0.000000000E+00 0.000000000E+00 5.450036004E-02
 1.230048537E+00 0.000000000E+00 0.000000000E+00 5.375232175E-02
 1.232569814E+00 0.000000000E+00 0.000000000E+00 5.303110555E-02
 1.235078573E+00 0.000000000E+00 0.000000000E+00 5.233075097E-02
 1.237574458E+00 0.000000000E+00 0.000000000E+00 5.165423825E-02
 1.240057826E+00 0.000000000E+00 0.000000000E+00 5.099858716E-02
 1.242528439E+00 0.000000000E+00 0.000000000E+00 5.036081746E-02
 1.244986415E+00 0.000000000E+00 0.000000000E+00 4.974390939E-02
 1.247431755E+00 0.000000000E+00 0.000000000E+00 4.914488271E-02
 1.249864459E+00 0.000000000E+00 0.000000000E+00 4.856373742E-02
 1.252284408E+00 0.000000000E+00 0.000000000E+00 4.800047353E-02
 1.254691720E+00 0.000000000E+00 0.000000000E+00 4.745211080E-02
 1.257086396E+00 0.000000000E+00 0.000000000E+00 4.691864923E-02
 1.259468317E+00 0.000000000E+00 0.000000000E+00 4.640008882E-02
 1.261837721E+00 0.000000000E+00 0.000000000E+00 4.589642957E-02
 1.264194489E+00 0.000000000E+00 0.000000000E+00 4.540767148E-02
 1.266538620E+00 0.000000000E+00 0.000000000E+00 4.493083432E-02
 1.268870234E+00 0.000000000E+00 0.000000000E+00 4.446591809E-02
 1.271189094E+00 0.000000000E+00 0.000000000E+00 4.401292279E-02
 1.273495436E+00 0.000000000E+00 0.000000000E+00 4.357184842E-02
 1.275789261E+00 0.000000000E+00 0.000000000E+00 4.314269498E-02
 1.278070450E+00 0.000000000E+00 0.000000000E+00 4.272546247E-02
 1.280339241E+00 0.000000000E+00 0.000000000E+00 4.232015088E-02
 1.282595396E+00 0.000000000E+00 0.000000000E+00 4.192079976E-02
 1.284839034E+00 0.000000000E+00 0.000000000E+00 4.153336957E-02
 1.287070274E+00 0.000000000E+00 0.000000000E+00 4.115189984E-02
 1.289288998E+00 0.000000000E+00 0.000000000E+00 4.078235105E-02
 1.291495204E+00 0.000000000E+00 0.000000000E+00 4.041578248E-02
 1.293689013E+00 0.000000000E+00 0.000000000E+00 4.006411508E-02
 1.295870543E+00 0.000000000E+00 0.000000000E+00 3.971542791E-02
 1.298039556E+00 0.000000000E+00 0.000000000E+00 3.937121108E-02
 1.298039556E+00 0.000000000E+00 0.000000000E+00 3.937121108E-02
 1.300196171E+00 0.000000000E+00 0.000000000E+00 3.904189542E-02
 1.302340508E+00 0.000000000E+00 0.000000000E+00 3.872599080E-02
 1.304472566E+00 0.000000000E+00 0.000000000E+00 3.841008618E-02
 1.306592226E+00 0.000000000E+00 0.000000000E+00 3.810014203E-02
 1.308699608E+00 0.000000000E+00 0.000000000E+00 3.779913858E-02
 1.310794830E+00 0.000000000E+00 0.000000000E+00 3.750111535E-02
 1.312877774E+00 0.000000000E+00 0.000000000E+00 3.720905259E-02
 1.314948559E+00 0.000000000E+00 0.000000000E+00 3.692593053E-02
 1.317007184E+00 0.000000000E+00 0.000000000E+00 3.664578870E-02
 1.319053650E+00 0.000000000E+00 0.000000000E+00 3.637160733E-02
 1.321087956E+00 0.000000000E+00 0.000000000E+00 3.610040620E-02
 1.323110223E+00 0.000000000E+00 0.000000000E+00 3.583516553E-02
 1.325120449E+00 0.000000000E+00 0.000000000E+00 3.557886556E-02
 1.327118635E+00 0.000000000E+00 0.000000000E+00 3.532256559E-02
 1.329104900E+00 0.000000000E+00 0.000000000E+00 3.507222608E-02
 1.331079125E+00 0.000000000E+00 0.000000000E+00 3.482784703E-02
 1.333041430E+00 0.000000000E+00 0.000000000E+00 3.458346799E-02
 1.334991932E+00 0.000000000E+00 0.000000000E+00 3.434802964E-02
 1.336930394E+00 0.000000000E+00 0.000000000E+00 3.411557153E-02
 1.338857174E+00 0.000000000E+00 0.000000000E+00 3.388609365E-02
 1.340772152E+00 0.000000000E+00 0.000000000E+00 3.365959600E-02
 1.342675328E+00 0.000000000E+00 0.000000000E+00 3.343905881E-02
 1.344566703E+00 0.000000000E+00 0.000000000E+00 3.321852162E-02
 1.346446514E+00 0.000000000E+00 0.000000000E+00 3.300394490E-02
 1.348314643E+00 0.000000000E+00 0.000000000E+00 3.279234841E-02
 1.350171089E+00 0.000000000E+00 0.000000000E+00 3.258075193E-02
 1.352015972E+00 0.000000000E+00 0.000000000E+00 3.237809613E-02
 1.353849292E+00 0.000000000E+00 0.000000000E+00 3.217544034E-02
 1.355671167E+00 0.000000000E+00 0.000000000E+00 3.197278455E-02
 1.357481599E+00 0.000000000E+00 0.000000000E+00 3.177608922E-02
 1.359280586E+00 0.000000000E+00 0.000000000E+00 3.158237413E-02
 1.361068130E+00 0.000000000E+00 0.000000000E+00 3.139163926E-02
 1.362844348E+00 0.000000000E+00 0.000000000E+00 3.120090254E-02
 1.364609241E+00 0.000000000E+00 0.000000000E+00 3.101612814E-02
 1.366362810E+00 0.000000000E+00 0.000000000E+00 3.083135374E-02
 1.368105292E+00 0.000000000E+00 0.000000000E+00 3.064955957E-02
 1.369836450E+00 0.000000000E+00 0.000000000E+00 3.047074564E-02
 1.371556520E+00 0.000000000E+00 0.000000000E+00 3.029193170E-02
 1.373265505E+00 0.000000000E+00 0.000000000E+00 3.011609800E-02
 1.374963284E+00 0.000000000E+00 0.000000000E+00 2.994324453E-02
 1.376650214E+00 0.000000000E+00 0.000000000E+00 2.977039106E-02
 1.378326058E+00 0.000000000E+00 0.000000000E+00 2.960051782E-02
 1.379991055E+00 0.000000000E+00 0.000000000E+00 2.943362482E-02
 1.381645083E+00 0.000000000E+00 0.000000000E+00 2.926971205E-02
 1.383288264E+00 0.000000000E+00 0.000000000E+00 2.910579927E-02
 1.384920597E+00 0.000000000E+00 0.000000000E+00 2.894486673E-02
 1.386542201E+00 0.000000000E+00 0.000000000E+00 2.878095396E-02
 1.388153076E+00 0.000000000E+00 0.000000000E+00 2.862300165E-02
 1.389753342E+00 0.000000000E+00 0.000000000E+00 2.846802957E-02
 1.391342878E+00 0.000000000E+00 0.000000000E+00 2.831007726E-02
 1.392921805E+00 0.000000000E+00 0.000000000E+00 2.815808542E-02
 1.394490242E+00 0.000000000E+00 0.000000000E+00 2.800311334E-02
 1.396048188E+00 0.000000000E+00 0.000000000E+00 2.785112150E-02
 1.397595763E+00 0.000000000E+00 0.000000000E+00 2.770210989E-02
 1.399132848E+00 0.000000000E+00 0.000000000E+00 2.755011804E-02
 1.400659561E+00 0.000000000E+00 0.000000000E+00 2.740408666E-02
 1.402175903E+00 0.000000000E+00 0.000000000E+00 2.725805528E-02
 1.403681993E+00 0.000000000E+00 0.000000000E+00 2.711202390E-02
 1.405177951E+00 0.000000000E+00 0.000000000E+00 2.696599253E-02
 1.406663656E+00 0.000000000E+00 0.000000000E+00 2.682294138E-02
 1.408139229E+00 0.000000000E+00 0.000000000E+00 2.667989023E-02
 1.409604788E+00 0.000000000E+00 0.000000000E+00 2.653981932E-02
 1.411060214E+00 0.000000000E+00 0.000000000E+00 2.639974840E-02
 1.412505746E+00 0.000000000E+00 0.000000000E+00 2.626265772E-02
 1.413941264E+00 0.000000000E+00 0.000000000E+00 2.612258680E-02
 1.415366888E+00 0.000000000E+00 0.000000000E+00 2.598549612E-02
 1.416782618E+00 0.000000000E+00 0.000000000E+00 2.584840544E-02
 1.418188691E+00 0.000000000E+00 0.000000000E+00 2.571131475E-02
 1.419584870E+00 0.000000000E+00 0.000000000E+00 2.557720430E-02
 1.420971394E+00 0.000000000E+00 0.000000000E+00 2.544011362E-02
 1.422348261E+00 0.000000000E+00 0.000000000E+00 2.530898340E-02
 1.423715472E+00 0.000000000E+00 0.000000000E+00 2.517487295E-02
 1.425073266E+00 0.000000000E+00 0.000000000E+00 2.504076250E-02
 1.426421404E+00 0.000000000E+00 0.000000000E+00 2.490963228E-02
 1.427760124E+00 0.000000000E+00 0.000000000E+00 2.477850206E-02
 1.429089427E+00 0.000000000E+00 0.000000000E+00 2.464737184E-02
 1.430409312E+00 0.000000000E+00 0.000000000E+00 2.451624162E-02
 1.431719899E+00 0.000000000E+00 0.000000000E+00 2.438511141E-02
 1.433021188E+00 0.000000000E+00 0.000000000E+00 2.425696142E-02
 1.434313297E+00 0.000000000E+00 0.000000000E+00 2.412583120E-02
 1.435596228E+00 0.000000000E+00 0.000000000E+00 2.399768122E-02
 1.436869979E+00 0.000000000E+00 0.000000000E+00 2.386655100E-02
 1.438134670E+00 0.000000000E+00 0.000000000E+00 2.373542078E-02
 1.439390421E+00 0.000000000E+00 0.000000000E+00 2.360727079E-02
 1.440637112E+00 0.000000000E+00 0.000000000E+00 2.347912081E-02
 1.441874743E+00 0.000000000E+00 0.000000000E+00 2.335097082E-02
 1.443103671E+00 0.000000000E+00 0.000000000E+00 2.321984060E-02
 1.444323659E+00 0.000000000E+00 0.000000000E+00 2.308274992E-02
 1.444323659E+00 0.000000000E+00 0.000000000E+00 2.308274992E-02
 1.445534945E+00 0.000000000E+00 0.000000000E+00 2.296056040E-02
 1.446737409E+00 0.000000000E+00 0.000000000E+00 2.283837087E-02
 1.447931170E+00 0.000000000E+00 0.000000000E+00 2.271022089E-02
 1.449116349E+00 0.000000000E+00 0.000000000E+00 2.258505113E-02
 1.450292826E+00 0.000000000E+00 0.000000000E+00 2.245988138E-02
 1.451460838E+00 0.000000000E+00 0.000000000E+00 2.232875116E-02
 1.452620268E+00 0.000000000E+00 0.000000000E+00 2.220358141E-02
 1.453771353E+00 0.000000000E+00 0.000000000E+00 2.207543142E-02
 1.454913974E+00 0.000000000E+00 0.000000000E+00 2.194728144E-02
 1.456048250E+00 0.000000000E+00 0.000000000E+00 2.181615122E-02
 1.457174182E+00 0.000000000E+00 0.000000000E+00 2.168502100E-02
 1.458291888E+00 0.000000000E+00 0.000000000E+00 2.155687101E-02
 1.459401369E+00 0.000000000E+00 0.000000000E+00 2.142574079E-02
 1.460502625E+00 0.000000000E+00 0.000000000E+00 2.129461057E-02
 1.461595893E+00 0.000000000E+00 0.000000000E+00 2.116050012E-02
 1.462680936E+00 0.000000000E+00 0.000000000E+00 2.102936991E-02
 1.463758111E+00 0.000000000E+00 0.000000000E+00 2.089525945E-02
 1.464827180E+00 0.000000000E+00 0.000000000E+00 2.075816877E-02
 1.465888381E+00 0.000000000E+00 0.000000000E+00 2.062405832E-02
 1.466941714E+00 0.000000000E+00 0.000000000E+00 2.048696764E-02
 1.467987180E+00 0.000000000E+00 0.000000000E+00 2.034689672E-02
 1.469024777E+00 0.000000000E+00 0.000000000E+00 2.020682581E-02
 1.470054746E+00 0.000000000E+00 0.000000000E+00 2.006377466E-02
 1.471076965E+00 0.000000000E+00 0.000000000E+00 1.992072351E-02
 1.472091556E+00 0.000000000E+00 0.000000000E+00 1.977767237E-02
 1.473098636E+00 0.000000000E+00 0.000000000E+00 1.962866075E-02
 1.474098086E+00 0.000000000E+00 0.000000000E+00 1.947964914E-02
 1.475089908E+00 0.000000000E+00 0.000000000E+00 1.932467707E-02
 1.476074457E+00 0.000000000E+00 0.000000000E+00 1.916970499E-02
 1.477051497E+00 0.000000000E+00 0.000000000E+00 1.901473291E-02
 1.478021145E+00 0.000000000E+00 0.000000000E+00 1.885082014E-02
 1.478983521E+00 0.000000000E+00 0.000000000E+00 1.868690737E-02
 1.479938626E+00 0.000000000E+00 0.000000000E+00 1.851703413E-02
 1.480886459E+00 0.000000000E+00 0.000000000E+00 1.834418066E-02
 1.481827140E+00 0.000000000E+00 0.000000000E+00 1.816536672E-02
 1.482760668E+00 0.000000000E+00 0.000000000E+00 1.798059233E-02
 1.483687043E+00 0.000000000E+00 0.000000000E+00 1.778985746E-02
 1.484606385E+00 0.000000000E+00 0.000000000E+00 1.759316213E-02
 1.485518813E+00 0.000000000E+00 0.000000000E+00 1.738454588E-02
 1.486424208E+00 0.000000000E+00 0.000000000E+00 1.716698892E-02
 1.487322688E+00 0.000000000E+00 0.000000000E+00 1.694049127E-02
 1.488214374E+00 0.000000000E+00 0.000000000E+00 1.670207269E-02
 1.489099145E+00 0.000000000E+00 0.000000000E+00 1.644577272E-02
 1.489977121E+00 0.000000000E+00 0.000000000E+00 1.617159136E-02
 1.490848422E+00 0.000000000E+00 0.000000000E+00 1.587952860E-02
 1.491712928E+00 0.000000000E+00 0.000000000E+00 1.556660421E-02
 1.492570877E+00 0.000000000E+00 0.000000000E+00 1.522983797E-02
 1.493422151E+00 0.000000000E+00 0.000000000E+00 1.486326940E-02
 1.494266987E+00 0.000000000E+00 0.000000000E+00 1.442219503E-02
 1.495105147E+00 0.000000000E+00 0.000000000E+00 1.381720789E-02
 1.495936871E+00 0.000000000E+00 0.000000000E+00 1.292611845E-02
 1.496762276E+00 0.000000000E+00 0.000000000E+00 1.169528253E-02
 1.497581124E+00 0.000000000E+00 0.000000000E+00 1.027669199E-02
 1.498393774E+00 0.000000000E+00 0.000000000E+00 9.334938601E-03
 1.499199986E+00 0.000000000E+00 0.000000000E+00 8.265035227E-03
 1.500000000E+00 0.000000000E+00 0.000000000E+00 9.221689776E-03
 1.500800014E+00 0.000000000E+00 0.000000000E+00 1.327480562E-02
 1.501600266E+00 0.000000000E+00 0.000000000E+00 1.635636576E-02
 1.502401114E+00 0.000000000E+00 0.000000000E+00 1.758422144E-02
 1.503202677E+00 0.000000000E+00 0.000000000E+00 1.815344580E-02
 1.504005432E+00 0.000000000E+00 0.000000000E+00 1.843954809E-02
 1.504809380E+00 0.000000000E+00 0.000000000E+00 1.862432249E-02
 1.505615115E+00 0.000000000E+00 0.000000000E+00 1.876141317E-02
 1.506422639E+00 0.000000000E+00 0.000000000E+00 1.887466200E-02
 1.507232308E+00 0.000000000E+00 0.000000000E+00 1.897300966E-02
 1.508044481E+00 0.000000000E+00 0.000000000E+00 1.906241663E-02
 1.508859396E+00 0.000000000E+00 0.000000000E+00 1.913990267E-02
 1.509677172E+00 0.000000000E+00 0.000000000E+00 1.921142824E-02
 1.510498285E+00 0.000000000E+00 0.000000000E+00 1.927401312E-02
 1.511322856E+00 0.000000000E+00 0.000000000E+00 1.933063753E-02
 1.512151361E+00 0.000000000E+00 0.000000000E+00 1.938428171E-02
 1.512983918E+00 0.000000000E+00 0.000000000E+00 1.943494566E-02
 1.513820767E+00 0.000000000E+00 0.000000000E+00 1.947666891E-02
 1.514662266E+00 0.000000000E+00 0.000000000E+00 1.951541193E-02
 1.515508771E+00 0.000000000E+00 0.000000000E+00 1.955117472E-02
 1.516360521E+00 0.000000000E+00 0.000000000E+00 1.958395727E-02
 1.517217755E+00 0.000000000E+00 0.000000000E+00 1.961375959E-02
 1.518080711E+00 0.000000000E+00 0.000000000E+00 1.964058168E-02
 1.518949747E+00 0.000000000E+00 0.000000000E+00 1.966442354E-02
 1.519825220E+00 0.000000000E+00 0.000000000E+00 1.968528517E-02
 1.520707369E+00 0.000000000E+00 0.000000000E+00 1.970316656E-02
 1.521596551E+00 0.000000000E+00 0.000000000E+00 1.972104795E-02
 1.522492886E+00 0.000000000E+00 0.000000000E+00 1.973594911E-02
 1.523396850E+00 0.000000000E+00 0.000000000E+00 1.975085028E-02
 1.524308681E+00 0.000000000E+00 0.000000000E+00 1.976277120E-02
 1.525228620E+00 0.000000000E+00 0.000000000E+00 1.977171190E-02
 1.526157141E+00 0.000000000E+00 0.000000000E+00 1.978065260E-02
 1.527094483E+00 0.000000000E+00 0.000000000E+00 1.979257353E-02
 1.527094483E+00 0.000000000E+00 0.000000000E+00 1.979257353E-02
 1.528040886E+00 0.000000000E+00 0.000000000E+00 1.979257353E-02
 1.528996706E+00 0.000000000E+00 0.000000000E+00 1.978661306E-02
 1.529962301E+00 0.000000000E+00 0.000000000E+00 1.978363283E-02
 1.530938029E+00 0.000000000E+00 0.000000000E+00 1.977767237E-02
 1.531924129E+00 0.000000000E+00 0.000000000E+00 1.977767237E-02
 1.532920957E+00 0.000000000E+00 0.000000000E+00 1.976873167E-02
 1.533928871E+00 0.000000000E+00 0.000000000E+00 1.975979097E-02
 1.534948230E+00 0.000000000E+00 0.000000000E+00 1.975383051E-02
 1.535979390E+00 0.000000000E+00 0.000000000E+00 1.974488981E-02
 1.537022591E+00 0.000000000E+00 0.000000000E+00 1.973296888E-02
 1.538078308E+00 0.000000000E+00 0.000000000E+00 1.972402819E-02
 1.539146781E+00 0.000000000E+00 0.000000000E+00 1.970912702E-02
 1.540228486E+00 0.000000000E+00 0.000000000E+00 1.969422586E-02
 1.541323662E+00 0.000000000E+00 0.000000000E+00 1.968230493E-02
 1.542432785E+00 0.000000000E+00 0.000000000E+00 1.966442354E-02
 1.543556213E+00 0.000000000E+00 0.000000000E+00 1.964654215E-02
 1.544694304E+00 0.000000000E+00 0.000000000E+00 1.962866075E-02
 1.545847297E+00 0.000000000E+00 0.000000000E+00 1.960779913E-02
 1.547015905E+00 0.000000000E+00 0.000000000E+00 1.958693750E-02
 1.548200250E+00 0.000000000E+00 0.000000000E+00 1.956607588E-02
 1.549400806E+00 0.000000000E+00 0.000000000E+00 1.954223402E-02
 1.550618052E+00 0.000000000E+00 0.000000000E+00 1.951839216E-02
 1.551852226E+00 0.000000000E+00 0.000000000E+00 1.949455030E-02
 1.553103924E+00 0.000000000E+00 0.000000000E+00 1.946772821E-02
 1.554373503E+00 0.000000000E+00 0.000000000E+00 1.944090612E-02
 1.555661440E+00 0.000000000E+00 0.000000000E+00 1.941110380E-02
 1.556967974E+00 0.000000000E+00 0.000000000E+00 1.938130148E-02
 1.558293819E+00 0.000000000E+00 0.000000000E+00 1.935149916E-02
 1.559639215E+00 0.000000000E+00 0.000000000E+00 1.931871660E-02
 1.561004639E+00 0.000000000E+00 0.000000000E+00 1.928891428E-02
 1.562390685E+00 0.000000000E+00 0.000000000E+00 1.925315149E-02
 1.563797593E+00 0.000000000E+00 0.000000000E+00 1.921738870E-02
 1.565226078E+00 0.000000000E+00 0.000000000E+00 1.918162592E-02
 1.566676497E+00 0.000000000E+00 0.000000000E+00 1.914288290E-02
 1.568149328E+00 0.000000000E+00 0.000000000E+00 1.910712011E-02
 1.569645166E+00 0.000000000E+00 0.000000000E+00 1.906539686E-02
 1.571164370E+00 0.000000000E+00 0.000000000E+00 1.902665384E-02
 1.572707534E+00 0.000000000E+00 0.000000000E+00 1.898493059E-02
 1.574275255E+00 0.000000000E+00 0.000000000E+00 1.894022711E-02
 1.575867891E+00 0.000000000E+00 0.000000000E+00 1.889552362E-02
 1.577486038E+00 0.000000000E+00 0.000000000E+00 1.885082014E-02
 1.579130292E+00 0.000000000E+00 0.000000000E+00 1.880313642E-02
 1.580801249E+00 0.000000000E+00 0.000000000E+00 1.875843294E-02
 1.582499385E+00 0.000000000E+00 0.000000000E+00 1.870776899E-02
