VARIABLES = "x","y"
ZONE T="1"
 1.974969804E-01 -2.084922604E-02
 1.974684745E-01 -2.084521018E-02
 1.974394470E-01 -2.084111981E-02
 1.974098831E-01 -2.083695494E-02
 1.973798126E-01 -2.083271928E-02
 1.973492503E-01 -2.082841285E-02
 1.973181963E-01 -2.082403935E-02
 1.972866803E-01 -2.081959881E-02
 1.972547174E-01 -2.081509493E-02
 1.972223222E-01 -2.081053145E-02
 1.971895099E-01 -2.080591023E-02
 1.971563101E-01 -2.080123313E-02
 1.971227527E-01 -2.079650573E-02
 1.970888525E-01 -2.079172805E-02
 1.970546246E-01 -2.078690752E-02
 1.970201135E-01 -2.078204416E-02
 1.969853193E-01 -2.077714354E-02
 1.969503015E-01 -2.077220939E-02
 1.969150603E-01 -2.076724544E-02
 1.968796402E-01 -2.076225542E-02
 1.968440711E-01 -2.075724490E-02
 1.968083829E-01 -2.075221576E-02
 1.967725903E-01 -2.074717358E-02
 1.967367381E-01 -2.074212208E-02
 1.967008561E-01 -2.073706873E-02
 1.966649741E-01 -2.073201351E-02
 1.966291219E-01 -2.072696202E-02
 1.965933442E-01 -2.072192170E-02
 1.965576410E-01 -2.071689256E-02
 1.965220720E-01 -2.071188018E-02
 1.964866519E-01 -2.070689015E-02
 1.964514256E-01 -2.070192620E-02
 1.964163929E-01 -2.069699205E-02
 1.963816136E-01 -2.069209144E-02
 1.963470876E-01 -2.068722993E-02
 1.963128597E-01 -2.068240754E-02
 1.962789595E-01 -2.067763172E-02
 1.962454021E-01 -2.067290246E-02
 1.962122023E-01 -2.066822723E-02
 1.961794049E-01 -2.066360414E-02
 1.961470097E-01 -2.065904066E-02
 1.961150467E-01 -2.065453865E-02
 1.960835159E-01 -2.065009810E-02
 1.960524768E-01 -2.064572275E-02
 1.960218996E-01 -2.064141631E-02
 1.959918290E-01 -2.063718066E-02
 1.959622800E-01 -2.063301578E-02
 1.959332377E-01 -2.062892541E-02
 1.959047318E-01 -2.062490955E-02
 1.958767623E-01 -2.062097006E-02
 1.958493590E-01 -2.061710879E-02
 1.958225071E-01 -2.061332576E-02
 1.957962066E-01 -2.060962096E-02
 1.957704872E-01 -2.060599811E-02
 1.957453340E-01 -2.060245350E-02
ZONE T="33"
 STRANDID=0, SOLUTIONTIME=0
 I=31, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 4.665889777E-03 -6.840790622E-03
 4.655307624E-03 -6.833768450E-03
 4.644213244E-03 -6.826406810E-03
 4.632567987E-03 -6.818679627E-03
 4.620329477E-03 -6.810558494E-03
 4.607450217E-03 -6.802012213E-03
 4.593878519E-03 -6.793006323E-03
 4.579556175E-03 -6.783502642E-03
 4.564418457E-03 -6.773457862E-03
 4.548393190E-03 -6.762824021E-03
 4.531398881E-03 -6.751547102E-03
 4.513344727E-03 -6.739566568E-03
 4.494126420E-03 -6.726814434E-03
 4.473761655E-03 -6.713013630E-03
 4.452017602E-03 -6.698223297E-03
 4.428719170E-03 -6.682375912E-03
 4.403692670E-03 -6.665353198E-03
 4.376737401E-03 -6.647018250E-03
 4.347620066E-03 -6.627212744E-03
 4.316067789E-03 -6.605751347E-03
 4.281761590E-03 -6.582416128E-03
 4.244514275E-03 -6.556670647E-03
 4.203819670E-03 -6.528286729E-03
 4.159030505E-03 -6.497046910E-03
 4.109494854E-03 -6.462496705E-03
 4.054412246E-03 -6.424077787E-03
 3.993297927E-03 -6.380387582E-03
 3.924536984E-03 -6.331092678E-03
 3.846511710E-03 -6.275156047E-03
 3.757122904E-03 -6.211262662E-03
 3.654867876E-03 -6.135943811E-03
ZONE T="34"
 STRANDID=0, SOLUTIONTIME=0
 I=31, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 4.665889777E-03 -6.840790622E-03
 4.664510489E-03 -6.842923816E-03
 4.662829451E-03 -6.845524535E-03
 4.660783801E-03 -6.848688703E-03
 4.658300895E-03 -6.852529012E-03
 4.655296449E-03 -6.857176311E-03
 4.651674069E-03 -6.862779148E-03
 4.647326190E-03 -6.869504694E-03
 4.642134532E-03 -6.877535023E-03
 4.635973834E-03 -6.887063850E-03
 4.628718831E-03 -6.898286752E-03
 4.620248452E-03 -6.911388133E-03
 4.610460717E-03 -6.926528178E-03
 4.599283449E-03 -6.943817250E-03
 4.586690571E-03 -6.963295862E-03
 4.572716542E-03 -6.984910928E-03
 4.557468928E-03 -7.008495275E-03
 4.541134927E-03 -7.033761125E-03
 4.523977172E-03 -7.060301024E-03
 4.506322090E-03 -7.087609265E-03
 4.488538019E-03 -7.115117740E-03
 4.471002612E-03 -7.142242044E-03
 4.454072565E-03 -7.168428972E-03
 4.438057542E-03 -7.193200756E-03
 4.423196893E-03 -7.216187194E-03
 4.409652669E-03 -7.237137761E-03
 4.397507291E-03 -7.255923934E-03
 4.386775661E-03 -7.272523828E-03
 4.377414472E-03 -7.287003566E-03
 4.369341303E-03 -7.299491204E-03
 4.362446256E-03 -7.310156710E-03
ZONE T="35"
 STRANDID=0, SOLUTIONTIME=0
 I=41, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 6.944426335E-03 -8.812383749E-03
 6.933184341E-03 -8.806476370E-03
 6.919626612E-03 -8.799351752E-03
 6.903308444E-03 -8.790777065E-03
 6.883714348E-03 -8.780480362E-03
 6.860252470E-03 -8.768151514E-03
 6.832252722E-03 -8.753438480E-03
 6.798972841E-03 -8.735951036E-03
 6.759604905E-03 -8.715263568E-03
 6.713296752E-03 -8.690929972E-03
 6.659185514E-03 -8.662495762E-03
 6.596546154E-03 -8.629336022E-03
 6.524872966E-03 -8.590654470E-03
 6.443356629E-03 -8.546659723E-03
 6.351725198E-03 -8.497207426E-03
 6.250294857E-03 -8.441934362E-03
 6.139867939E-03 -8.380648680E-03
 6.021046545E-03 -8.314702660E-03
 5.895783659E-03 -8.244205266E-03
 5.766102578E-03 -8.170207962E-03
 5.633909721E-03 -8.094776422E-03
 5.502766930E-03 -8.017534390E-03
 5.374116357E-03 -7.941759191E-03
 5.250764545E-03 -7.867970504E-03
 5.134623032E-03 -7.797411643E-03
 5.026686937E-03 -7.731838152E-03
 4.928485025E-03 -7.671014871E-03
 4.840212874E-03 -7.615789305E-03
 4.761684220E-03 -7.566659711E-03
 4.692638293E-03 -7.523462642E-03
 4.632973578E-03 -7.485210430E-03
 4.581653513E-03 -7.452001795E-03
 4.537734203E-03 -7.423582487E-03
 4.500396550E-03 -7.399422117E-03
 4.468833562E-03 -7.378997747E-03
 4.442278296E-03 -7.361814845E-03
 4.420026671E-03 -7.347415667E-03
 4.401443060E-03 -7.335390896E-03
 4.385966808E-03 -7.325376384E-03
 4.373108502E-03 -7.317055948E-03
 4.362446256E-03 -7.310156710E-03
