# CFD data extracted (using Tecplot) by interpolating from original grid onto fixed set of points
# SA model
VARIABLES = "X","Y","u/Uref"
ZONE T="CFL3D, x=1.01"
 1.799999952E+00 -8.485680819E-02 9.930460453E-01
 1.799999952E+00 -8.308708668E-02 9.930547476E-01
 1.799999952E+00 -8.136193454E-02 9.930633903E-01
 1.799999952E+00 -7.968002558E-02 9.930718541E-01
 1.799999952E+00 -7.804006338E-02 9.930801392E-01
 1.799999952E+00 -7.644078135E-02 9.930883646E-01
 1.799999952E+00 -7.488095760E-02 9.930964708E-01
 1.799999952E+00 -7.335940003E-02 9.931045175E-01
 1.799999952E+00 -7.187497616E-02 9.931121469E-01
 1.799999952E+00 -7.042656839E-02 9.931195378E-01
 1.799999952E+00 -6.901312619E-02 9.931269288E-01
 1.799999952E+00 -6.763364375E-02 9.931342602E-01
 1.799999952E+00 -6.628713012E-02 9.931414723E-01
 1.799999952E+00 -6.497265399E-02 9.931485653E-01
 1.799999952E+00 -6.368929893E-02 9.931555390E-01
 1.799999952E+00 -6.243617833E-02 9.931623936E-01
 1.799999952E+00 -6.121245772E-02 9.931690097E-01
 1.799999952E+00 -6.001730263E-02 9.931757450E-01
 1.799999952E+00 -5.884992704E-02 9.931822419E-01
 1.799999952E+00 -5.770956352E-02 9.931885600E-01
 1.799999952E+00 -5.659546331E-02 9.931947589E-01
 1.799999952E+00 -5.550689995E-02 9.932009578E-01
 1.799999952E+00 -5.444317684E-02 9.932065010E-01
 1.799999952E+00 -5.340360850E-02 9.932132363E-01
 1.799999952E+00 -5.238753557E-02 9.932227135E-01
 1.799999952E+00 -5.139431730E-02 9.932141304E-01
 1.799999952E+00 -5.042333901E-02 9.931231737E-01
 1.799999952E+00 -4.947399348E-02 9.928548932E-01
 1.799999952E+00 -4.854569584E-02 9.923185110E-01
 1.799999952E+00 -4.763788730E-02 9.914537072E-01
 1.799999952E+00 -4.675001279E-02 9.902392030E-01
 1.799999952E+00 -4.588153958E-02 9.886748791E-01
 1.799999952E+00 -4.503195360E-02 9.867817163E-01
 1.799999952E+00 -4.420075566E-02 9.845902920E-01
 1.799999952E+00 -4.338745773E-02 9.821345210E-01
 1.799999952E+00 -4.259158671E-02 9.794489741E-01
 1.799999952E+00 -4.181269184E-02 9.765670896E-01
 1.799999952E+00 -4.105031863E-02 9.735212326E-01
 1.799999952E+00 -4.030404612E-02 9.703405499E-01
 1.799999952E+00 -3.957344964E-02 9.670516253E-01
 1.799999952E+00 -3.885812685E-02 9.636783600E-01
 1.799999952E+00 -3.815768287E-02 9.602420926E-01
 1.799999952E+00 -3.747173399E-02 9.567621350E-01
 1.799999952E+00 -3.679991141E-02 9.532553554E-01
 1.799999952E+00 -3.614185378E-02 9.497369528E-01
 1.799999952E+00 -3.549720719E-02 9.462208152E-01
 1.799999952E+00 -3.486564010E-02 9.427188635E-01
 1.799999952E+00 -3.424681723E-02 9.392404556E-01
 1.799999952E+00 -3.364041820E-02 9.357946515E-01
 1.799999952E+00 -3.304613009E-02 9.323890209E-01
 1.799999952E+00 -3.246365860E-02 9.290307760E-01
 1.799999952E+00 -3.189270198E-02 9.257259965E-01
 1.799999952E+00 -3.133297712E-02 9.224798083E-01
 1.799999952E+00 -3.078420833E-02 9.192965031E-01
 1.799999952E+00 -3.024612740E-02 9.161798358E-01
 1.799999952E+00 -2.971846983E-02 9.131329656E-01
 1.799999952E+00 -2.920098230E-02 9.101583362E-01
 1.799999952E+00 -2.869341709E-02 9.072582126E-01
 1.799999952E+00 -2.819553576E-02 9.044341445E-01
 1.799999952E+00 -2.770710178E-02 9.016875029E-01
 1.799999952E+00 -2.722789161E-02 8.990192413E-01
 1.799999952E+00 -2.675767988E-02 8.964293599E-01
 1.799999952E+00 -2.629625611E-02 8.939188123E-01
 1.799999952E+00 -2.584340796E-02 8.914877176E-01
 1.799999952E+00 -2.539893426E-02 8.891360164E-01
 1.799999952E+00 -2.496263571E-02 8.868634701E-01
 1.799999952E+00 -2.453432046E-02 8.846695423E-01
 1.799999952E+00 -2.411380224E-02 8.825539351E-01
 1.799999952E+00 -2.370089851E-02 8.805155158E-01
 1.799999952E+00 -2.329543233E-02 8.785535097E-01
 1.799999952E+00 -2.289722860E-02 8.766668439E-01
 1.799999952E+00 -2.250612341E-02 8.748544455E-01
 1.799999952E+00 -2.212194912E-02 8.731153011E-01
 1.799999952E+00 -2.174454741E-02 8.714480400E-01
 1.799999952E+00 -2.137376554E-02 8.698514700E-01
 1.799999952E+00 -2.100945078E-02 8.683242202E-01
 1.799999952E+00 -2.065145597E-02 8.668649197E-01
 1.799999952E+00 -2.029963769E-02 8.654720783E-01
 1.799999952E+00 -1.995385624E-02 8.641443849E-01
 1.799999952E+00 -1.961397566E-02 8.628802299E-01
 1.799999952E+00 -1.927986182E-02 8.616784811E-01
 1.799999952E+00 -1.895138808E-02 8.605375290E-01
 1.799999952E+00 -1.862842776E-02 8.594555855E-01
 1.799999952E+00 -1.831085607E-02 8.584313393E-01
 1.799999952E+00 -1.799855381E-02 8.574630022E-01
 1.799999952E+00 -1.769140549E-02 8.565491438E-01
 1.799999952E+00 -1.738929562E-02 8.556882739E-01
 1.799999952E+00 -1.709211245E-02 8.548788428E-01
 1.799999952E+00 -1.679974981E-02 8.541193604E-01
 1.799999952E+00 -1.651210152E-02 8.534083962E-01
 1.799999952E+00 -1.622906327E-02 8.527444601E-01
 1.799999952E+00 -1.595053263E-02 8.521259427E-01
 1.799999952E+00 -1.567641459E-02 8.515515327E-01
 1.799999952E+00 -1.540660951E-02 8.510197997E-01
 1.799999952E+00 -1.514102612E-02 8.505293727E-01
 1.799999952E+00 -1.487957221E-02 8.500788212E-01
 1.799999952E+00 -1.462215837E-02 8.496667743E-01
 1.799999952E+00 -1.436869614E-02 8.492919207E-01
 1.799999952E+00 -1.411910169E-02 8.489528894E-01
 1.799999952E+00 -1.387328934E-02 8.486485481E-01
 1.799999952E+00 -1.363117993E-02 8.483775258E-01
 1.799999952E+00 -1.339269243E-02 8.481386304E-01
 1.799999952E+00 -1.315774862E-02 8.479307294E-01
 1.799999952E+00 -1.292627305E-02 8.477525711E-01
 1.799999952E+00 -1.269819029E-02 8.476030827E-01
 1.799999952E+00 -1.247342862E-02 8.474810123E-01
 1.799999952E+00 -1.225191541E-02 8.473854661E-01
 1.799999952E+00 -1.203358173E-02 8.473152518E-01
 1.799999952E+00 -1.181835867E-02 8.472694755E-01
 1.799999952E+00 -1.160618011E-02 8.472470045E-01
 1.799999952E+00 -1.139697991E-02 8.472469449E-01
 1.799999952E+00 -1.119069476E-02 8.472683430E-01
 1.799999952E+00 -1.098726224E-02 8.473102450E-01
 1.799999952E+00 -1.078661904E-02 8.473717570E-01
 1.799999952E+00 -1.058870740E-02 8.474520445E-01
 1.799999952E+00 -1.039346587E-02 8.475502729E-01
 1.799999952E+00 -1.020083949E-02 8.476657271E-01
 1.799999952E+00 -1.001076866E-02 8.477975726E-01
 1.799999952E+00 -9.823200293E-03 8.479452133E-01
 1.799999952E+00 -9.638079442E-03 8.481078148E-01
 1.799999952E+00 -9.455351159E-03 8.482846618E-01
 1.799999952E+00 -9.274965152E-03 8.484752178E-01
 1.799999952E+00 -9.096869268E-03 8.486787677E-01
 1.799999952E+00 -8.921014145E-03 8.488947749E-01
 1.799999952E+00 -8.747348562E-03 8.491225839E-01
 1.799999952E+00 -8.575824089E-03 8.493616581E-01
 1.799999952E+00 -8.406395093E-03 8.496114612E-01
 1.799999952E+00 -8.239013143E-03 8.498715162E-01
 1.799999952E+00 -8.073633537E-03 8.501412868E-01
 1.799999952E+00 -7.910209708E-03 8.504203558E-01
 1.799999952E+00 -7.748698350E-03 8.507083058E-01
 1.799999952E+00 -7.589056157E-03 8.510046005E-01
 1.799999952E+00 -7.431239355E-03 8.513089418E-01
 1.799999952E+00 -7.275206968E-03 8.516208529E-01
 1.799999952E+00 -7.120916620E-03 8.519399762E-01
 1.799999952E+00 -6.968328264E-03 8.522660136E-01
 1.799999952E+00 -6.817402318E-03 8.525986671E-01
 1.799999952E+00 -6.668098271E-03 8.529374599E-01
 1.799999952E+00 -6.520377938E-03 8.532822728E-01
 1.799999952E+00 -6.374203600E-03 8.536327481E-01
 1.799999952E+00 -6.229537539E-03 8.539885879E-01
 1.799999952E+00 -6.086342037E-03 8.543495536E-01
 1.799999952E+00 -5.944581702E-03 8.547153473E-01
 1.799999952E+00 -5.804219749E-03 8.550858498E-01
 1.799999952E+00 -5.665221717E-03 8.554607630E-01
 1.799999952E+00 -5.527552217E-03 8.558399677E-01
 1.799999952E+00 -5.391177256E-03 8.562231660E-01
 1.799999952E+00 -5.256062374E-03 8.566101193E-01
 1.799999952E+00 -5.122174509E-03 8.570008278E-01
 1.799999952E+00 -4.989480600E-03 8.573951125E-01
 1.799999952E+00 -4.857948516E-03 8.577926755E-01
 1.799999952E+00 -4.727545660E-03 8.581935763E-01
 1.799999952E+00 -4.598240834E-03 8.585975766E-01
 1.799999952E+00 -4.470002372E-03 8.590044975E-01
 1.799999952E+00 -4.342799075E-03 8.594142795E-01
 1.799999952E+00 -4.216600675E-03 8.598269224E-01
 1.799999952E+00 -4.091377370E-03 8.602421284E-01
 1.799999952E+00 -3.967098892E-03 8.606599569E-01
 1.799999952E+00 -3.843735438E-03 8.610803485E-01
 1.799999952E+00 -3.721258137E-03 8.615030646E-01
 1.799999952E+00 -3.599638352E-03 8.619281650E-01
 1.799999952E+00 -3.478847211E-03 8.623556495E-01
 1.799999952E+00 -3.358856309E-03 8.627853394E-01
 1.799999952E+00 -3.239637706E-03 8.632171750E-01
 1.799999952E+00 -3.121163929E-03 8.636512160E-01
 1.799999952E+00 -3.003407037E-03 8.640873432E-01
 1.799999952E+00 -2.886340022E-03 8.645256162E-01
 1.799999952E+00 -2.769935876E-03 8.649659157E-01
 1.799999952E+00 -2.654167591E-03 8.654083014E-01
 1.799999952E+00 -2.539008856E-03 8.658526540E-01
 1.799999952E+00 -2.424433362E-03 8.662990928E-01
 1.799999952E+00 -2.310414566E-03 8.667474985E-01
 1.799999952E+00 -2.196926856E-03 8.671979904E-01
 1.799999952E+00 -2.083944390E-03 8.676505089E-01
 1.799999952E+00 -1.971441554E-03 8.681049943E-01
 1.799999952E+00 -1.859392622E-03 8.685615659E-01
 1.799999952E+00 -1.747772563E-03 8.690202236E-01
 1.799999952E+00 -1.636556233E-03 8.694809079E-01
 1.799999952E+00 -1.525718486E-03 8.699437380E-01
 1.799999952E+00 -1.415234525E-03 8.704086542E-01
 1.799999952E+00 -1.305079670E-03 8.708757758E-01
 1.799999952E+00 -1.195229008E-03 8.713451028E-01
 1.799999952E+00 -1.085658208E-03 8.718166351E-01
 1.799999952E+00 -9.763428243E-04 8.722904921E-01
 1.799999952E+00 -8.672584663E-04 8.727666140E-01
 1.799999952E+00 -7.583808037E-04 8.732451797E-01
 1.799999952E+00 -6.496856222E-04 8.737261295E-01
 1.799999952E+00 -5.411488819E-04 8.742095828E-01
 1.799999952E+00 -4.327464849E-04 8.746955395E-01
 1.799999952E+00 -3.244543332E-04 8.751841187E-01
 1.799999952E+00 -2.162485180E-04 8.756753206E-01
 1.799999952E+00 -1.081050432E-04 8.761692643E-01
 1.799999952E+00 0.000000000E+00 8.766692877E-01
 1.799999952E+00 1.081050432E-04 8.771657348E-01
 1.799999952E+00 2.162485180E-04 8.776684403E-01
 1.799999952E+00 3.244543623E-04 8.781743646E-01
 1.799999952E+00 4.327464849E-04 8.786835074E-01
 1.799999952E+00 5.411488819E-04 8.791959286E-01
 1.799999952E+00 6.496856804E-04 8.797117472E-01
 1.799999952E+00 7.583808037E-04 8.802310824E-01
 1.799999952E+00 8.672584663E-04 8.807541132E-01
 1.799999952E+00 9.763428825E-04 8.812806606E-01
 1.799999952E+00 1.085658325E-03 8.818111420E-01
 1.799999952E+00 1.195229008E-03 8.823453188E-01
 1.799999952E+00 1.305079670E-03 8.828835487E-01
 1.799999952E+00 1.415234641E-03 8.834258318E-01
 1.799999952E+00 1.525718602E-03 8.839723468E-01
 1.799999952E+00 1.636556233E-03 8.845230937E-01
 1.799999952E+00 1.747772680E-03 8.850782514E-01
 1.799999952E+00 1.859392622E-03 8.856378794E-01
 1.799999952E+00 1.971441554E-03 8.862021565E-01
 1.799999952E+00 2.083944390E-03 8.867712021E-01
 1.799999952E+00 2.196927089E-03 8.873450160E-01
 1.799999952E+00 2.310414799E-03 8.879237771E-01
 1.799999952E+00 2.424433362E-03 8.885076642E-01
 1.799999952E+00 2.539009089E-03 8.890966773E-01
 1.799999952E+00 2.654167591E-03 8.896911144E-01
 1.799999952E+00 2.769935876E-03 8.902910352E-01
 1.799999952E+00 2.886340022E-03 8.908964396E-01
 1.799999952E+00 3.003407037E-03 8.915076256E-01
 1.799999952E+00 3.121163929E-03 8.921246529E-01
 1.799999952E+00 3.239637939E-03 8.927477002E-01
 1.799999952E+00 3.358856309E-03 8.933768272E-01
 1.799999952E+00 3.478847211E-03 8.940122128E-01
 1.799999952E+00 3.599638352E-03 8.946539760E-01
 1.799999952E+00 3.721258370E-03 8.953022361E-01
 1.799999952E+00 3.843735438E-03 8.959572911E-01
 1.799999952E+00 3.967098892E-03 8.966191411E-01
 1.799999952E+00 4.091377370E-03 8.972879052E-01
 1.799999952E+00 4.216600675E-03 8.979638815E-01
 1.799999952E+00 4.342799075E-03 8.986470699E-01
 1.799999952E+00 4.470002372E-03 8.993377090E-01
 1.799999952E+00 4.598240834E-03 9.000358582E-01
 1.799999952E+00 4.727546126E-03 9.007417560E-01
 1.799999952E+00 4.857948981E-03 9.014555216E-01
 1.799999952E+00 4.989481065E-03 9.021773338E-01
 1.799999952E+00 5.122174509E-03 9.029073715E-01
 1.799999952E+00 5.256062374E-03 9.036457539E-01
 1.799999952E+00 5.391177256E-03 9.043926597E-01
 1.799999952E+00 5.527552217E-03 9.051482081E-01
 1.799999952E+00 5.665221717E-03 9.059126377E-01
 1.799999952E+00 5.804220214E-03 9.066860676E-01
 1.799999952E+00 5.944581702E-03 9.074686170E-01
 1.799999952E+00 6.086342502E-03 9.082605243E-01
 1.799999952E+00 6.229537539E-03 9.090618491E-01
 1.799999952E+00 6.374204066E-03 9.098728299E-01
 1.799999952E+00 6.520378403E-03 9.106935859E-01
 1.799999952E+00 6.668098271E-03 9.115242958E-01
 1.799999952E+00 6.817402318E-03 9.123651385E-01
 1.799999952E+00 6.968328729E-03 9.132161736E-01
 1.799999952E+00 7.120917086E-03 9.140776396E-01
 1.799999952E+00 7.275206968E-03 9.149496555E-01
 1.799999952E+00 7.431239821E-03 9.158323407E-01
 1.799999952E+00 7.589056157E-03 9.167259336E-01
 1.799999952E+00 7.748698816E-03 9.176305532E-01
 1.799999952E+00 7.910209708E-03 9.185463190E-01
 1.799999952E+00 8.073633537E-03 9.194733500E-01
 1.799999952E+00 8.239013143E-03 9.204117656E-01
 1.799999952E+00 8.406395093E-03 9.213618040E-01
 1.799999952E+00 8.575825021E-03 9.223234057E-01
 1.799999952E+00 8.747348562E-03 9.232968688E-01
 1.799999952E+00 8.921014145E-03 9.242821932E-01
 1.799999952E+00 9.096870199E-03 9.252794981E-01
 1.799999952E+00 9.274966083E-03 9.262889028E-01
 1.799999952E+00 9.455352090E-03 9.273105264E-01
 1.799999952E+00 9.638079442E-03 9.283444285E-01
 1.799999952E+00 9.823201224E-03 9.293905497E-01
 1.799999952E+00 1.001076959E-02 9.304490685E-01
 1.799999952E+00 1.020083949E-02 9.315199852E-01
 1.799999952E+00 1.039346680E-02 9.326033592E-01
 1.799999952E+00 1.058870740E-02 9.336991906E-01
 1.799999952E+00 1.078661997E-02 9.348074794E-01
 1.799999952E+00 1.098726224E-02 9.359279871E-01
 1.799999952E+00 1.119069569E-02 9.370607734E-01
 1.799999952E+00 1.139698084E-02 9.382059574E-01
 1.799999952E+00 1.160618104E-02 9.393633008E-01
 1.799999952E+00 1.181835961E-02 9.405326843E-01
 1.799999952E+00 1.203358173E-02 9.417140484E-01
 1.799999952E+00 1.225191541E-02 9.429073334E-01
 1.799999952E+00 1.247342862E-02 9.441121817E-01
 1.799999952E+00 1.269819122E-02 9.453284740E-01
 1.799999952E+00 1.292627305E-02 9.465558529E-01
 1.799999952E+00 1.315774955E-02 9.477940202E-01
 1.799999952E+00 1.339269243E-02 9.490427375E-01
 1.799999952E+00 1.363118086E-02 9.503014684E-01
 1.799999952E+00 1.387329027E-02 9.515698552E-01
 1.799999952E+00 1.411910169E-02 9.528473616E-01
 1.799999952E+00 1.436869707E-02 9.541336298E-01
 1.799999952E+00 1.462215930E-02 9.554280639E-01
 1.799999952E+00 1.487957314E-02 9.567297101E-01
 1.799999952E+00 1.514102705E-02 9.580380321E-01
 1.799999952E+00 1.540661044E-02 9.593520761E-01
 1.799999952E+00 1.567641459E-02 9.606710076E-01
 1.799999952E+00 1.595053449E-02 9.619936943E-01
 1.799999952E+00 1.622906327E-02 9.633192420E-01
 1.799999952E+00 1.651210338E-02 9.646463394E-01
 1.799999952E+00 1.679975167E-02 9.659736156E-01
 1.799999952E+00 1.709211431E-02 9.672998786E-01
 1.799999952E+00 1.738929562E-02 9.686235189E-01
 1.799999952E+00 1.769140549E-02 9.699428082E-01
 1.799999952E+00 1.799855381E-02 9.712559581E-01
 1.799999952E+00 1.831085607E-02 9.725611210E-01
 1.799999952E+00 1.862842776E-02 9.738560319E-01
 1.799999952E+00 1.895138994E-02 9.751385450E-01
 1.799999952E+00 1.927986369E-02 9.764061570E-01
 1.799999952E+00 1.961397566E-02 9.776560664E-01
 1.799999952E+00 1.995385811E-02 9.788854122E-01
 1.799999952E+00 2.029963955E-02 9.800912738E-01
 1.799999952E+00 2.065145783E-02 9.812704921E-01
 1.799999952E+00 2.100945264E-02 9.824196100E-01
 1.799999952E+00 2.137376741E-02 9.835350513E-01
 1.799999952E+00 2.174454927E-02 9.846129417E-01
 1.799999952E+00 2.212195098E-02 9.856492281E-01
 1.799999952E+00 2.250612527E-02 9.866397977E-01
 1.799999952E+00 2.289723046E-02 9.875801802E-01
 1.799999952E+00 2.329543419E-02 9.884659648E-01
 1.799999952E+00 2.370090038E-02 9.892927408E-01
 1.799999952E+00 2.411380410E-02 9.900559187E-01
 1.799999952E+00 2.453432232E-02 9.907513857E-01
 1.799999952E+00 2.496263757E-02 9.913761020E-01
 1.799999952E+00 2.539893612E-02 9.919256568E-01
 1.799999952E+00 2.584340982E-02 9.923978448E-01
 1.799999952E+00 2.629625797E-02 9.927914143E-01
 1.799999952E+00 2.675768360E-02 9.931071401E-01
 1.799999952E+00 2.722789347E-02 9.933478832E-01
 1.799999952E+00 2.770710550E-02 9.935196042E-01
 1.799999952E+00 2.819553763E-02 9.936321974E-01
 1.799999952E+00 2.869342081E-02 9.936977625E-01
 1.799999952E+00 2.920098603E-02 9.937307835E-01
 1.799999952E+00 2.971847355E-02 9.937454462E-01
 1.799999952E+00 3.024613112E-02 9.937524796E-01
 1.799999952E+00 3.078421392E-02 9.937579036E-01
 1.799999952E+00 3.133298084E-02 9.937632084E-01
 1.799999952E+00 3.189270571E-02 9.937687516E-01
 1.799999952E+00 3.246366233E-02 9.937741160E-01
 1.799999952E+00 3.304613754E-02 9.937796593E-01
 1.799999952E+00 3.364042193E-02 9.937852025E-01
 1.799999952E+00 3.424682096E-02 9.937908649E-01
 1.799999952E+00 3.486564383E-02 9.937966466E-01
 1.799999952E+00 3.549721465E-02 9.938026071E-01
 1.799999952E+00 3.614185750E-02 9.938086867E-01
 1.799999952E+00 3.679991886E-02 9.938149452E-01
 1.799999952E+00 3.747174144E-02 9.938213229E-01
 1.799999952E+00 3.815769032E-02 9.938278198E-01
 1.799999952E+00 3.885813430E-02 9.938344955E-01
 1.799999952E+00 3.957345709E-02 9.938413501E-01
 1.799999952E+00 4.030405357E-02 9.938483238E-01
 1.799999952E+00 4.105032608E-02 9.938554168E-01
 1.799999952E+00 4.181269929E-02 9.938628078E-01
 1.799999952E+00 4.259159416E-02 9.938703179E-01
 1.799999952E+00 4.338746518E-02 9.938780069E-01
 1.799999952E+00 4.420076311E-02 9.938856959E-01
 1.799999952E+00 4.503196105E-02 9.938936234E-01
 1.799999952E+00 4.588154703E-02 9.939017892E-01
 1.799999952E+00 4.675002024E-02 9.939101338E-01
 1.799999952E+00 4.763789847E-02 9.939187169E-01
 1.799999952E+00 4.854570702E-02 9.939274788E-01
 1.799999952E+00 4.947400466E-02 9.939365387E-01
 1.799999952E+00 5.042335019E-02 9.939458370E-01
 1.799999952E+00 5.139433220E-02 9.939553142E-01
 1.799999952E+00 5.238755047E-02 9.939650297E-01
 1.799999952E+00 5.340362340E-02 9.939750433E-01
 1.799999952E+00 5.444319174E-02 9.939853549E-01
 1.799999952E+00 5.550691858E-02 9.939959645E-01
 1.799999952E+00 5.659547821E-02 9.940067530E-01
 1.799999952E+00 5.770958215E-02 9.940178990E-01
 1.799999952E+00 5.884994566E-02 9.940291643E-01
 1.799999952E+00 6.001732498E-02 9.940407872E-01
 1.799999952E+00 6.121248007E-02 9.940525889E-01
 1.799999952E+00 6.243620440E-02 9.940647483E-01
 1.799999952E+00 6.368932128E-02 9.940773249E-01
 1.799999952E+00 6.497268379E-02 9.940901399E-01
 1.799999952E+00 6.628715992E-02 9.941034317E-01
 1.799999952E+00 6.763367355E-02 9.941170812E-01
 1.799999952E+00 6.901316345E-02 9.941311479E-01
 1.799999952E+00 7.042660564E-02 9.941455722E-01
 1.799999952E+00 7.187500596E-02 9.941604733E-01
 1.799999952E+00 7.335944474E-02 9.941759109E-01
 1.799999952E+00 7.488100231E-02 9.941914678E-01
 1.799999952E+00 7.644082606E-02 9.942076206E-01
 1.799999952E+00 7.804010808E-02 9.942243099E-01
 1.799999952E+00 7.968007028E-02 9.942414165E-01
 1.799999952E+00 8.136198670E-02 9.942591786E-01
 1.799999952E+00 8.308713883E-02 9.942775369E-01
 1.799999952E+00 8.485686779E-02 9.942963719E-01
 1.799999952E+00 8.667254448E-02 9.943158627E-01
 1.799999952E+00 8.853558451E-02 9.943358302E-01
 1.799999952E+00 9.044745564E-02 9.943561554E-01
 1.799999952E+00 9.240962565E-02 9.943771362E-01
 1.799999952E+00 9.442364424E-02 9.943987131E-01
 1.799999952E+00 9.649110585E-02 9.944210052E-01
 1.799999952E+00 9.861366451E-02 9.944440126E-01
 1.799999952E+00 1.007930115E-01 9.944677353E-01
 1.799999952E+00 1.030309200E-01 9.944921732E-01
 1.799999952E+00 1.053291932E-01 9.945171475E-01
 1.799999952E+00 1.076897085E-01 9.945430756E-01
 1.799999952E+00 1.101144180E-01 9.945698977E-01
 1.799999952E+00 1.126053259E-01 9.945976734E-01
 1.799999952E+00 1.151645258E-01 9.946264625E-01
 1.799999952E+00 1.177941635E-01 9.946560860E-01
 1.799999952E+00 1.204964817E-01 9.946864247E-01
 1.799999952E+00 1.232737601E-01 9.947178960E-01
 1.799999952E+00 1.261283904E-01 9.947504997E-01
 1.799999952E+00 1.290628612E-01 9.947841763E-01
 1.799999952E+00 1.320796907E-01 9.948190451E-01
 1.799999952E+00 1.351815462E-01 9.948547482E-01
 1.799999952E+00 1.383711547E-01 9.948918223E-01
 1.799999952E+00 1.416513473E-01 9.949302673E-01
 1.799999952E+00 1.450250447E-01 9.949700236E-01
 1.799999952E+00 1.484952867E-01 9.950108528E-01
 1.799999952E+00 1.520651877E-01 9.950531721E-01
 1.799999952E+00 1.557380259E-01 9.950971603E-01
 1.799999952E+00 1.595171243E-01 9.951426387E-01
 1.799999952E+00 1.634059846E-01 9.951893687E-01
 1.799999952E+00 1.674081832E-01 9.952378869E-01
 1.799999952E+00 1.715274602E-01 9.952881932E-01
 1.799999952E+00 1.757676750E-01 9.953402281E-01
 1.799999952E+00 1.801328063E-01 9.953939319E-01
 1.799999952E+00 1.846269816E-01 9.954497218E-01
 1.799999952E+00 1.892544925E-01 9.955075979E-01
 1.799999952E+00 1.940197498E-01 9.955670834E-01
 1.799999952E+00 1.989273429E-01 9.956288338E-01
 1.799999952E+00 2.039820403E-01 9.956929684E-01
 1.799999952E+00 2.091887295E-01 9.957590699E-01
 1.799999952E+00 2.145524919E-01 9.958277345E-01
 1.799999952E+00 2.200783044E-01 9.958988428E-01
 1.799999952E+00 2.257714719E-01 9.959721565E-01
 1.799999952E+00 2.316376418E-01 9.960485697E-01
 1.799999952E+00 2.376826257E-01 9.961270690E-01
 1.799999952E+00 2.439124584E-01 9.962089062E-01
 1.799999952E+00 2.503333986E-01 9.962931871E-01
 1.799999952E+00 2.569519579E-01 9.963808656E-01
 1.799999952E+00 2.637747824E-01 9.964710474E-01
 1.799999952E+00 2.708088458E-01 9.965648651E-01
 1.799999952E+00 2.780614197E-01 9.966616035E-01
 1.799999952E+00 2.855399847E-01 9.967618585E-01
 1.799999952E+00 2.932523191E-01 9.968655705E-01
 1.799999952E+00 3.012064397E-01 9.969726205E-01
 1.799999952E+00 3.094107509E-01 9.970836043E-01
 1.799999952E+00 3.178738952E-01 9.971981645E-01
 1.799999952E+00 3.266048431E-01 9.973163605E-01
 1.799999952E+00 3.356129527E-01 9.974386692E-01
 1.799999952E+00 3.449078798E-01 9.975650311E-01
 1.799999952E+00 3.544995785E-01 9.976952076E-01
 1.799999952E+00 3.643984795E-01 9.978294373E-01
 1.799999952E+00 3.746152818E-01 9.979678988E-01
 1.799999952E+00 3.851611316E-01 9.981107116E-01
 1.799999952E+00 3.960475624E-01 9.982578158E-01
 1.799999952E+00 4.072864652E-01 9.984090328E-01
 1.799999952E+00 4.188901782E-01 9.985646009E-01
 1.799999952E+00 4.308715761E-01 9.987241626E-01
 1.799999952E+00 4.432438314E-01 9.988878369E-01
 1.799999952E+00 4.560206831E-01 9.990558624E-01
 1.799999952E+00 4.692163467E-01 9.992282391E-01
 1.799999952E+00 4.828454852E-01 9.994048476E-01
 1.799999952E+00 4.969233871E-01 9.995852709E-01
 1.799999952E+00 5.114658475E-01 9.997697473E-01
 1.799999952E+00 5.264890790E-01 9.999581575E-01
 1.799999952E+00 5.420101285E-01 1.000150204E+00
 1.799999952E+00 5.580464602E-01 1.000345230E+00
 1.799999952E+00 5.746163130E-01 1.000543356E+00
 1.799999952E+00 5.917384028E-01 1.000743985E+00
 1.799999952E+00 6.094322205E-01 1.000946760E+00
 1.799999952E+00 6.277179718E-01 1.001151443E+00
 1.799999952E+00 6.466165781E-01 1.001358032E+00
 1.799999952E+00 6.661496162E-01 1.001566172E+00
 1.799999952E+00 6.863396168E-01 1.001775384E+00
 1.799999952E+00 7.072096467E-01 1.001985312E+00
 1.799999952E+00 7.287839651E-01 1.002195239E+00
 1.799999952E+00 7.510873675E-01 1.002404451E+00
 1.799999952E+00 7.741456628E-01 1.002612472E+00
 1.799999952E+00 7.979855537E-01 1.002818704E+00
 1.799999952E+00 8.226347566E-01 1.003022671E+00
 1.799999952E+00 8.481219411E-01 1.003223538E+00
 1.799999952E+00 8.744757175E-01 1.003420830E+00
 1.799999952E+00 9.017235041E-01 1.003613830E+00
 1.799999952E+00 9.298967123E-01 1.003801823E+00
 1.799999952E+00 9.590283632E-01 1.003983617E+00
 1.799999952E+00 9.891523719E-01 1.004159212E+00
 1.799999952E+00 1.020303845E+00 1.004327893E+00
 1.799999952E+00 1.052519441E+00 1.004489064E+00
 1.799999952E+00 1.085837603E+00 1.004642248E+00
 1.799999952E+00 1.120297551E+00 1.004786730E+00
 1.799999952E+00 1.155940413E+00 1.004922032E+00
 1.799999952E+00 1.192808628E+00 1.005047917E+00
 1.799999952E+00 1.230946302E+00 1.005163550E+00
 1.799999952E+00 1.270398974E+00 1.005268931E+00
 1.799999952E+00 1.311213732E+00 1.005363464E+00
 1.799999952E+00 1.353439212E+00 1.005447149E+00
 1.799999952E+00 1.397125602E+00 1.005519629E+00
