# PDF of fluctuation velocity in a channel at Re_tau = 391.68 at different channel heights
# Normalization is by u_tau
# STRAIN TIME = 0.0 (unstrained)
#
# y = 0.0261,  y+ =  10
#
# u,v,w = normalized fluctuation velocity values
# p(s) = probability density function of s
#
#      u           p(u)           v             p(v)           w            p(w)
 -5.95740E+00   2.20279E-03  -3.00358E+00   3.31955E-03  -4.22655E+00   1.67316E-03
 -5.91290E+00   2.35158E-03  -2.97225E+00   3.64040E-03  -4.18942E+00   1.90844E-03
 -5.86840E+00   2.56804E-03  -2.94065E+00   3.96738E-03  -4.15256E+00   2.10848E-03
 -5.82417E+00   2.74509E-03  -2.90932E+00   4.35758E-03  -4.11544E+00   2.29476E-03
 -5.77968E+00   2.91623E-03  -2.87773E+00   4.75413E-03  -4.07832E+00   2.50749E-03
 -5.73518E+00   3.12709E-03  -2.84613E+00   5.20637E-03  -4.04146E+00   2.68213E-03
 -5.69069E+00   3.34339E-03  -2.81480E+00   5.59453E-03  -4.00433E+00   2.91788E-03
 -5.64619E+00   3.49847E-03  -2.78321E+00   6.04536E-03  -3.96747E+00   3.14280E-03
 -5.60196E+00   3.76628E-03  -2.75188E+00   6.56590E-03  -3.93035E+00   3.32634E-03
 -5.55746E+00   4.13705E-03  -2.72028E+00   7.29042E-03  -3.89349E+00   3.55178E-03
 -5.51297E+00   4.40844E-03  -2.68895E+00   7.95464E-03  -3.85637E+00   3.84025E-03
 -5.46847E+00   4.62217E-03  -2.65736E+00   8.65042E-03  -3.81924E+00   4.03954E-03
 -5.42398E+00   4.93331E-03  -2.62589E+00   9.48423E-03  -3.78238E+00   4.31668E-03
 -5.37974E+00   5.19037E-03  -2.59443E+00   1.02318E-02  -3.74526E+00   4.72828E-03
 -5.33525E+00   5.53376E-03  -2.56294E+00   1.10341E-02  -3.70840E+00   5.14811E-03
 -5.29075E+00   5.86836E-03  -2.53148E+00   1.20855E-02  -3.67127E+00   5.56676E-03
 -5.24626E+00   6.25086E-03  -2.49999E+00   1.32180E-02  -3.63441E+00   5.96738E-03
 -5.20176E+00   6.55223E-03  -2.46850E+00   1.42077E-02  -3.59729E+00   6.38408E-03
 -5.15753E+00   6.84089E-03  -2.43704E+00   1.54170E-02  -3.56017E+00   6.83409E-03
 -5.11303E+00   7.47197E-03  -2.40555E+00   1.67271E-02  -3.52331E+00   7.37622E-03
 -5.06854E+00   7.87433E-03  -2.37409E+00   1.80951E-02  -3.48618E+00   7.89327E-03
 -5.02404E+00   8.25618E-03  -2.34260E+00   1.99182E-02  -3.44932E+00   8.45187E-03
 -4.97981E+00   8.85598E-03  -2.31111E+00   2.14511E-02  -3.41220E+00   9.08377E-03
 -4.93532E+00   9.26714E-03  -2.27964E+00   2.33476E-02  -3.37508E+00   9.68940E-03
 -4.89082E+00   9.84381E-03  -2.24816E+00   2.51241E-02  -3.33822E+00   1.05150E-02
 -4.84632E+00   1.03143E-02  -2.21667E+00   2.72208E-02  -3.30109E+00   1.13280E-02
 -4.80183E+00   1.07508E-02  -2.18520E+00   2.93025E-02  -3.26423E+00   1.20974E-02
 -4.75760E+00   1.14041E-02  -2.15371E+00   3.14898E-02  -3.22711E+00   1.28838E-02
 -4.71310E+00   1.20495E-02  -2.12225E+00   3.41730E-02  -3.19025E+00   1.38657E-02
 -4.66861E+00   1.26141E-02  -2.09076E+00   3.68360E-02  -3.15313E+00   1.48156E-02
 -4.62411E+00   1.32185E-02  -2.05927E+00   3.95904E-02  -3.11600E+00   1.58759E-02
 -4.57961E+00   1.39489E-02  -2.02781E+00   4.27297E-02  -3.07914E+00   1.70076E-02
 -4.53538E+00   1.46765E-02  -1.99632E+00   4.55981E-02  -3.04202E+00   1.80319E-02
 -4.49089E+00   1.54567E-02  -1.96486E+00   4.88886E-02  -3.00516E+00   1.89488E-02
 -4.44639E+00   1.60992E-02  -1.93337E+00   5.27326E-02  -2.96803E+00   2.02098E-02
 -4.40190E+00   1.68127E-02  -1.90188E+00   5.65106E-02  -2.93117E+00   2.17716E-02
 -4.35740E+00   1.77383E-02  -1.87042E+00   6.04347E-02  -2.89405E+00   2.32427E-02
 -4.31317E+00   1.85408E-02  -1.83893E+00   6.47310E-02  -2.85693E+00   2.44948E-02
 -4.26867E+00   1.94048E-02  -1.80744E+00   6.88906E-02  -2.82007E+00   2.60275E-02
 -4.22418E+00   2.03187E-02  -1.77598E+00   7.38652E-02  -2.78294E+00   2.76962E-02
 -4.17968E+00   2.14079E-02  -1.74449E+00   7.88021E-02  -2.74608E+00   2.95186E-02
 -4.13545E+00   2.23429E-02  -1.71302E+00   8.38945E-02  -2.70896E+00   3.12999E-02
 -4.09095E+00   2.32513E-02  -1.68154E+00   8.94673E-02  -2.67184E+00   3.32798E-02
 -4.04646E+00   2.42746E-02  -1.65005E+00   9.43053E-02  -2.63498E+00   3.52602E-02
 -4.00196E+00   2.53162E-02  -1.61858E+00   1.00608E-01  -2.59793E+00   3.72284E-02
 -3.95747E+00   2.62952E-02  -1.58709E+00   1.06233E-01  -2.56091E+00   3.96506E-02
 -3.91324E+00   2.74186E-02  -1.55563E+00   1.12235E-01  -2.52392E+00   4.19438E-02
 -3.86874E+00   2.86589E-02  -1.52414E+00   1.18962E-01  -2.48690E+00   4.42056E-02
 -3.82424E+00   2.97435E-02  -1.49265E+00   1.25255E-01  -2.44989E+00   4.65654E-02
 -3.77975E+00   3.10973E-02  -1.46119E+00   1.32420E-01  -2.41287E+00   4.93016E-02
 -3.73525E+00   3.22206E-02  -1.42970E+00   1.40193E-01  -2.37585E+00   5.23670E-02
 -3.69102E+00   3.33655E-02  -1.39821E+00   1.46835E-01  -2.33886E+00   5.55147E-02
 -3.64653E+00   3.49782E-02  -1.36675E+00   1.54250E-01  -2.30184E+00   5.84782E-02
 -3.60203E+00   3.62945E-02  -1.33526E+00   1.62767E-01  -2.26482E+00   6.15202E-02
 -3.55753E+00   3.78323E-02  -1.30380E+00   1.70907E-01  -2.22780E+00   6.48678E-02
 -3.51304E+00   3.93928E-02  -1.27231E+00   1.78845E-01  -2.19079E+00   6.87172E-02
 -3.46881E+00   4.05397E-02  -1.24082E+00   1.87376E-01  -2.15379E+00   7.20375E-02
 -3.42431E+00   4.17973E-02  -1.20936E+00   1.95898E-01  -2.11678E+00   7.57967E-02
 -3.37982E+00   4.35045E-02  -1.17787E+00   2.04646E-01  -2.07976E+00   7.94737E-02
 -3.33532E+00   4.54365E-02  -1.14640E+00   2.13606E-01  -2.04274E+00   8.30330E-02
 -3.29109E+00   4.72089E-02  -1.11492E+00   2.22528E-01  -2.00575E+00   8.68903E-02
 -3.24659E+00   4.88314E-02  -1.08343E+00   2.31719E-01  -1.96873E+00   9.12297E-02
 -3.20210E+00   5.01053E-02  -1.05196E+00   2.40453E-01  -1.93171E+00   9.53653E-02
 -3.15760E+00   5.16952E-02  -1.02047E+00   2.50831E-01  -1.89469E+00   9.98144E-02
 -3.11311E+00   5.35783E-02  -9.89011E-01   2.60351E-01  -1.85767E+00   1.04856E-01
 -3.06887E+00   5.55950E-02  -9.57522E-01   2.69321E-01  -1.82068E+00   1.09830E-01
 -3.02438E+00   5.74717E-02  -9.26033E-01   2.78973E-01  -1.78366E+00   1.14467E-01
 -2.97988E+00   5.94200E-02  -8.94570E-01   2.87985E-01  -1.74665E+00   1.19030E-01
 -2.93539E+00   6.13194E-02  -8.63081E-01   2.96304E-01  -1.70963E+00   1.24165E-01
 -2.89089E+00   6.33817E-02  -8.31592E-01   3.05928E-01  -1.67261E+00   1.28881E-01
 -2.84666E+00   6.50955E-02  -8.00129E-01   3.15142E-01  -1.63562E+00   1.34130E-01
 -2.80216E+00   6.68450E-02  -7.68640E-01   3.23410E-01  -1.59860E+00   1.39747E-01
 -2.75767E+00   6.90344E-02  -7.37177E-01   3.30556E-01  -1.56158E+00   1.44655E-01
 -2.71317E+00   7.15464E-02  -7.05688E-01   3.38824E-01  -1.52456E+00   1.50268E-01
 -2.66868E+00   7.38074E-02  -6.74199E-01   3.46804E-01  -1.48755E+00   1.56262E-01
 -2.62437E+00   7.55049E-02  -6.42736E-01   3.54350E-01  -1.45055E+00   1.61346E-01
 -2.57992E+00   7.76617E-02  -6.11247E-01   3.61205E-01  -1.41354E+00   1.66807E-01
 -2.53548E+00   8.03039E-02  -5.79784E-01   3.67908E-01  -1.37652E+00   1.72883E-01
 -2.49104E+00   8.23532E-02  -5.48295E-01   3.75017E-01  -1.33950E+00   1.78822E-01
 -2.44659E+00   8.46111E-02  -5.16806E-01   3.79916E-01  -1.30251E+00   1.84509E-01
 -2.40215E+00   8.70383E-02  -4.85343E-01   3.85277E-01  -1.26549E+00   1.90323E-01
 -2.35771E+00   8.93124E-02  -4.53854E-01   3.91165E-01  -1.22847E+00   1.96269E-01
 -2.31329E+00   9.16582E-02  -4.22365E-01   3.95513E-01  -1.19145E+00   2.02459E-01
 -2.26885E+00   9.38606E-02  -3.90902E-01   4.00116E-01  -1.15443E+00   2.08586E-01
 -2.22441E+00   9.62422E-02  -3.59413E-01   4.03578E-01  -1.11744E+00   2.13094E-01
 -2.17996E+00   9.88715E-02  -3.27950E-01   4.06546E-01  -1.08042E+00   2.17716E-01
 -2.13552E+00   1.01370E-01  -2.96461E-01   4.10451E-01  -1.04341E+00   2.23784E-01
 -2.09108E+00   1.03895E-01  -2.64972E-01   4.14121E-01  -1.00639E+00   2.29703E-01
 -2.04664E+00   1.06290E-01  -2.33504E-01   4.15402E-01  -9.69370E-01   2.35469E-01
 -2.00219E+00   1.08554E-01  -2.02025E-01   4.16434E-01  -9.32378E-01   2.40404E-01
 -1.95775E+00   1.11073E-01  -1.70544E-01   4.16764E-01  -8.95360E-01   2.46081E-01
 -1.91333E+00   1.13998E-01  -1.39066E-01   4.17555E-01  -8.58342E-01   2.51137E-01
 -1.86889E+00   1.16237E-01  -1.07587E-01   4.17192E-01  -8.21324E-01   2.56069E-01
 -1.82445E+00   1.18859E-01  -7.61084E-02   4.16505E-01  -7.84306E-01   2.60992E-01
 -1.78000E+00   1.21433E-01  -4.46298E-02   4.15030E-01  -7.47314E-01   2.66543E-01
 -1.73556E+00   1.24496E-01  -1.31504E-02   4.13367E-01  -7.10296E-01   2.70980E-01
 -1.69112E+00   1.27584E-01   1.83285E-02   4.11539E-01  -6.73278E-01   2.75198E-01
 -1.64668E+00   1.29888E-01   4.98086E-02   4.08548E-01  -6.36259E-01   2.79459E-01
 -1.60223E+00   1.31914E-01   8.12872E-02   4.05712E-01  -5.99268E-01   2.83465E-01
 -1.55779E+00   1.34518E-01   1.12766E-01   4.02005E-01  -5.62249E-01   2.87287E-01
 -1.51335E+00   1.37662E-01   1.44244E-01   3.98542E-01  -5.25231E-01   2.90529E-01
 -1.46893E+00   1.40398E-01   1.75723E-01   3.95273E-01  -4.88213E-01   2.94030E-01
 -1.42449E+00   1.43112E-01   2.07202E-01   3.89907E-01  -4.51195E-01   2.98130E-01
 -1.38005E+00   1.45644E-01   2.38680E-01   3.84542E-01  -4.14203E-01   3.01145E-01
 -1.33560E+00   1.48420E-01   2.70159E-01   3.78799E-01  -3.77185E-01   3.03908E-01
 -1.29116E+00   1.51254E-01   3.01648E-01   3.73142E-01  -3.40167E-01   3.06205E-01
 -1.24672E+00   1.54023E-01   3.33111E-01   3.67423E-01  -3.03149E-01   3.08800E-01
 -1.20227E+00   1.56806E-01   3.64600E-01   3.61539E-01  -2.66131E-01   3.11356E-01
 -1.15783E+00   1.59314E-01   3.96089E-01   3.56192E-01  -2.29128E-01   3.12885E-01
 -1.11339E+00   1.61618E-01   4.27552E-01   3.49385E-01  -1.92115E-01   3.14614E-01
 -1.06897E+00   1.64117E-01   4.59041E-01   3.42776E-01  -1.55105E-01   3.16291E-01
 -1.02453E+00   1.66313E-01   4.90504E-01   3.35592E-01  -1.18092E-01   3.16005E-01
 -9.80086E-01   1.69121E-01   5.21993E-01   3.27951E-01  -8.10792E-02   3.16170E-01
 -9.35643E-01   1.71868E-01   5.53482E-01   3.20668E-01  -4.40664E-02   3.17291E-01
 -8.91200E-01   1.73702E-01   5.84945E-01   3.12556E-01  -7.05320E-03   3.18008E-01
 -8.46757E-01   1.75777E-01   6.16434E-01   3.05598E-01   2.99594E-02   3.18612E-01
 -8.02315E-01   1.77794E-01   6.47897E-01   2.99187E-01   6.69723E-02   3.17393E-01
 -7.57872E-01   1.80527E-01   6.79386E-01   2.92352E-01   1.03985E-01   3.16672E-01
 -7.13429E-01   1.82456E-01   7.10875E-01   2.84527E-01   1.40998E-01   3.16385E-01
 -6.68986E-01   1.84802E-01   7.42338E-01   2.76236E-01   1.78011E-01   3.15456E-01
 -6.24570E-01   1.87193E-01   7.73827E-01   2.68788E-01   2.15021E-01   3.13806E-01
 -5.80127E-01   1.88865E-01   8.05290E-01   2.62297E-01   2.52034E-01   3.11674E-01
 -5.35684E-01   1.90640E-01   8.36779E-01   2.54218E-01   2.89037E-01   3.08953E-01
 -4.91241E-01   1.92699E-01   8.68268E-01   2.46469E-01   3.26055E-01   3.06625E-01
 -4.46798E-01   1.94658E-01   8.99731E-01   2.39195E-01   3.63073E-01   3.04116E-01
 -4.02355E-01   1.96124E-01   9.31220E-01   2.31606E-01   4.00091E-01   3.01572E-01
 -3.57912E-01   1.97264E-01   9.62709E-01   2.24785E-01   4.37109E-01   2.98283E-01
 -3.13470E-01   1.99603E-01   9.94172E-01   2.16927E-01   4.74101E-01   2.95065E-01
 -2.69027E-01   2.01975E-01   1.02566E+00   2.09644E-01   5.11119E-01   2.91047E-01
 -2.24597E-01   2.03705E-01   1.05712E+00   2.03176E-01   5.48137E-01   2.88150E-01
 -1.80157E-01   2.05002E-01   1.08861E+00   1.96181E-01   5.85155E-01   2.84775E-01
 -1.35717E-01   2.06233E-01   1.12010E+00   1.89393E-01   6.22174E-01   2.80573E-01
 -9.12764E-02   2.07696E-01   1.15156E+00   1.83123E-01   6.59165E-01   2.76123E-01
 -4.68361E-02   2.09009E-01   1.18305E+00   1.76937E-01   6.96184E-01   2.71804E-01
 -2.39731E-03   2.10035E-01   1.21452E+00   1.71105E-01   7.33202E-01   2.67836E-01
  4.20417E-02   2.11329E-01   1.24601E+00   1.64746E-01   7.70220E-01   2.62921E-01
  8.64819E-02   2.12424E-01   1.27750E+00   1.57849E-01   8.07212E-01   2.57876E-01
  1.30922E-01   2.13098E-01   1.30896E+00   1.51937E-01   8.44230E-01   2.53062E-01
  1.75362E-01   2.13013E-01   1.34045E+00   1.46355E-01   8.81248E-01   2.47186E-01
  2.19803E-01   2.13492E-01   1.37194E+00   1.40603E-01   9.18266E-01   2.41776E-01
  2.64235E-01   2.13808E-01   1.40340E+00   1.34926E-01   9.55284E-01   2.36900E-01
  3.08678E-01   2.14734E-01   1.43489E+00   1.30220E-01   9.92276E-01   2.32020E-01
  3.53121E-01   2.14724E-01   1.46635E+00   1.25430E-01   1.02929E+00   2.26300E-01
  3.97563E-01   2.14662E-01   1.49784E+00   1.19795E-01   1.06631E+00   2.20977E-01
  4.42006E-01   2.15040E-01   1.52933E+00   1.14595E-01   1.10333E+00   2.15179E-01
  4.86449E-01   2.15450E-01   1.56079E+00   1.09964E-01   1.14035E+00   2.09570E-01
  5.30892E-01   2.15173E-01   1.59228E+00   1.04938E-01   1.17734E+00   2.04325E-01
  5.75335E-01   2.14707E-01   1.62374E+00   9.97369E-02   1.21436E+00   1.97982E-01
  6.19751E-01   2.14580E-01   1.65523E+00   9.56290E-02   1.25138E+00   1.92291E-01
  6.64194E-01   2.14277E-01   1.68672E+00   9.15212E-02   1.28840E+00   1.87379E-01
  7.08637E-01   2.13688E-01   1.71818E+00   8.79175E-02   1.32541E+00   1.81785E-01
  7.53080E-01   2.12196E-01   1.74967E+00   8.44551E-02   1.36241E+00   1.75944E-01
  7.97523E-01   2.11065E-01   1.78116E+00   8.07477E-02   1.39942E+00   1.70249E-01
  8.41966E-01   2.10351E-01   1.81263E+00   7.63478E-02   1.43644E+00   1.64851E-01
  8.86408E-01   2.08670E-01   1.84412E+00   7.28571E-02   1.47346E+00   1.58747E-01
  9.30851E-01   2.07178E-01   1.87558E+00   6.95360E-02   1.51045E+00   1.52417E-01
  9.75294E-01   2.05621E-01   1.90707E+00   6.59416E-02   1.54747E+00   1.47650E-01
  1.01974E+00   2.03725E-01   1.93856E+00   6.27760E-02   1.58449E+00   1.42915E-01
  1.06415E+00   2.02092E-01   1.97002E+00   5.99637E-02   1.62151E+00   1.36709E-01
  1.10860E+00   1.99949E-01   2.00151E+00   5.73492E-02   1.65852E+00   1.31578E-01
  1.15304E+00   1.98108E-01   2.03297E+00   5.43107E-02   1.69552E+00   1.26345E-01
  1.19748E+00   1.96362E-01   2.06446E+00   5.14418E-02   1.73253E+00   1.21327E-01
  1.24192E+00   1.94322E-01   2.09595E+00   4.86201E-02   1.76955E+00   1.16835E-01
  1.28637E+00   1.91804E-01   2.12741E+00   4.59269E-02   1.80657E+00   1.11700E-01
  1.33081E+00   1.89057E-01   2.15890E+00   4.34533E-02   1.84359E+00   1.07035E-01
  1.37525E+00   1.86555E-01   2.19039E+00   4.12840E-02   1.88058E+00   1.02700E-01
  1.41970E+00   1.84297E-01   2.22185E+00   3.92588E-02   1.91760E+00   9.83092E-02
  1.46411E+00   1.81564E-01   2.25334E+00   3.70838E-02   1.95462E+00   9.36287E-02
  1.50856E+00   1.77784E-01   2.28480E+00   3.51034E-02   1.99163E+00   8.91286E-02
  1.55300E+00   1.74458E-01   2.31629E+00   3.30528E-02   2.02865E+00   8.48323E-02
  1.59744E+00   1.71923E-01   2.34778E+00   3.10936E-02   2.06564E+00   8.10612E-02
  1.64188E+00   1.69372E-01   2.37925E+00   2.90693E-02   2.10266E+00   7.75333E-02
  1.68633E+00   1.66133E-01   2.41074E+00   2.74460E-02   2.13968E+00   7.35388E-02
  1.73077E+00   1.62491E-01   2.44220E+00   2.59301E-02   2.17670E+00   6.97991E-02
  1.77521E+00   1.59200E-01   2.47369E+00   2.44664E-02   2.21369E+00   6.64397E-02
  1.81966E+00   1.55678E-01   2.50518E+00   2.28850E-02   2.25071E+00   6.33743E-02
  1.86410E+00   1.51928E-01   2.53664E+00   2.15443E-02   2.28773E+00   5.99718E-02
  1.90852E+00   1.48736E-01   2.56813E+00   2.01824E-02   2.32475E+00   5.62439E-02
  1.95296E+00   1.45344E-01   2.59959E+00   1.89284E-02   2.36176E+00   5.30765E-02
  1.99740E+00   1.41548E-01   2.63108E+00   1.78054E-02   2.39876E+00   5.05638E-02
  2.04184E+00   1.37609E-01   2.66262E+00   1.66767E-02   2.43577E+00   4.78825E-02
  2.08629E+00   1.33654E-01   2.69395E+00   1.57062E-02   2.47279E+00   4.54130E-02
  2.13073E+00   1.29816E-01   2.72555E+00   1.47919E-02   2.50981E+00   4.28571E-02
  2.17517E+00   1.26014E-01   2.75688E+00   1.38624E-02   2.54683E+00   4.03640E-02
  2.21962E+00   1.22290E-01   2.78847E+00   1.29142E-02   2.58382E+00   3.81873E-02
  2.26406E+00   1.18589E-01   2.82007E+00   1.20045E-02   2.62084E+00   3.58302E-02
  2.30847E+00   1.15259E-01   2.85140E+00   1.12437E-02   2.65788E+00   3.37161E-02
  2.35292E+00   1.11474E-01   2.88299E+00   1.03882E-02   2.69474E+00   3.17220E-02
  2.39736E+00   1.07336E-01   2.91432E+00   9.79609E-03   2.73187E+00   3.00831E-02
  2.44180E+00   1.03667E-01   2.94592E+00   9.26989E-03   2.76899E+00   2.87554E-02
  2.48625E+00   1.00227E-01   2.97725E+00   8.49732E-03   2.80585E+00   2.66578E-02
  2.53069E+00   9.63856E-02   3.00884E+00   7.96736E-03   2.84297E+00   2.48311E-02
  2.57513E+00   9.31992E-02   3.04044E+00   7.61688E-03   2.87983E+00   2.35160E-02
  2.61957E+00   8.95176E-02   3.07177E+00   7.01766E-03   2.91696E+00   2.23803E-02
  2.66394E+00   8.54419E-02   3.10336E+00   6.42929E-03   2.95408E+00   2.10609E-02
  2.70843E+00   8.17798E-02   3.13470E+00   6.08634E-03   2.99094E+00   1.95995E-02
  2.75293E+00   7.81830E-02   3.16629E+00   5.71230E-03   3.02806E+00   1.79907E-02
  2.79742E+00   7.44721E-02   3.19762E+00   5.22945E-03   3.06492E+00   1.67646E-02
  2.84166E+00   7.09762E-02   3.22922E+00   5.01888E-03   3.10205E+00   1.59720E-02
  2.88615E+00   6.77898E-02   3.26055E+00   4.70942E-03   3.13891E+00   1.50809E-02
  2.93065E+00   6.42679E-02   3.29214E+00   4.25907E-03   3.17603E+00   1.39245E-02
  2.97514E+00   6.10881E-02   3.32374E+00   3.91519E-03   3.21316E+00   1.30516E-02
  3.01964E+00   5.85989E-02   3.35507E+00   3.63282E-03   3.25002E+00   1.23221E-02
  3.06387E+00   5.54940E-02   3.38666E+00   3.36426E-03   3.28714E+00   1.14675E-02
  3.10837E+00   5.22718E-02   3.41799E+00   3.12617E-03   3.32400E+00   1.04538E-02
  3.15286E+00   4.96068E-02   3.44959E+00   2.84617E-03   3.36112E+00   9.76898E-03
  3.19736E+00   4.68831E-02   3.48092E+00   2.63234E-03   3.39798E+00   9.15668E-03
  3.24185E+00   4.40323E-02   3.51251E+00   2.50157E-03   3.43511E+00   8.53340E-03
  3.28609E+00   4.13216E-02   3.54384E+00   2.32039E-03   3.47223E+00   7.90385E-03
  3.33058E+00   3.89139E-02   3.57544E+00   2.07491E-03   3.50909E+00   7.31625E-03
  3.37508E+00   3.65193E-02   3.60703E+00   1.88224E-03   3.54621E+00   6.76863E-03
  3.41957E+00   3.41898E-02   3.63836E+00   1.83325E-03   3.58307E+00   6.39584E-03
  3.46380E+00   3.19958E-02   3.66996E+00   1.71039E-03   3.62020E+00   5.84822E-03
  3.50830E+00   2.97302E-02   3.70129E+00   1.62527E-03   3.65732E+00   5.39115E-03
  3.55280E+00   2.75620E-02   3.73288E+00   1.44438E-03   3.69418E+00   5.14340E-03
  3.59729E+00   2.56589E-02   3.76421E+00   1.30767E-03   3.73130E+00   4.84039E-03
  3.64179E+00   2.36210E-02   3.79581E+00   1.27747E-03   3.76816E+00   4.50327E-03
  3.68602E+00   2.16952E-02   3.82740E+00   1.14741E-03   3.80529E+00   4.10618E-03
  3.73051E+00   1.99538E-02   3.85873E+00   1.03793E-03   3.84215E+00   3.77161E-03
  3.77501E+00   1.85307E-02   3.89033E+00   9.21242E-04   3.87927E+00   3.49423E-03
  3.81951E+00   1.71708E-02   3.92166E+00   9.02022E-04   3.91639E+00   3.24590E-03
  3.86400E+00   1.57617E-02   3.95325E+00   8.62781E-04   3.95325E+00   2.99549E-03
  3.90823E+00   1.44217E-02   3.98459E+00   7.72287E-04   3.99038E+00   2.77868E-03
  3.95273E+00   1.32644E-02   4.01618E+00   7.34082E-04   4.02724E+00   2.56947E-03
  3.99722E+00   1.22170E-02   4.04751E+00   6.64174E-04   4.06436E+00   2.35465E-03
  4.04172E+00   1.12376E-02   4.07911E+00   5.92005E-04   4.10122E+00   2.17069E-03
  4.08621E+00   1.02520E-02   4.11070E+00   5.49938E-04   4.13835E+00   2.02110E-03
  4.13045E+00   9.22218E-03   4.14203E+00   4.75225E-04   4.17547E+00   1.89919E-03
  4.17494E+00   8.37835E-03   4.17363E+00   4.44962E-04   4.21233E+00   1.81903E-03
  4.21944E+00   7.54364E-03   4.20496E+00   4.51232E-04   4.24945E+00   1.67246E-03
  4.26393E+00   6.78485E-03   4.23655E+00   3.96616E-04   4.28631E+00   1.50441E-03
  4.30817E+00   6.08372E-03   4.26788E+00   3.38988E-04   4.32344E+00   1.38269E-03
  4.35266E+00   5.53376E-03   4.29948E+00   3.38758E-04   4.36056E+00   1.30300E-03
  4.39716E+00   5.05809E-03   4.33107E+00   3.27909E-04   4.39742E+00   1.19497E-03
  4.44165E+00   4.50553E-03   4.36240E+00   2.72364E-04   4.43454E+00   1.08470E-03
  4.48615E+00   4.04517E-03   4.39400E+00   2.49215E-04   4.47140E+00   9.90030E-04
  4.53038E+00   3.64802E-03   4.42533E+00   2.33250E-04   4.50853E+00   9.12767E-04
  4.57488E+00   3.19303E-03   4.45692E+00   2.23499E-04   4.54539E+00   8.35191E-04
  4.61937E+00   2.81839E-03   4.48825E+00   1.93081E-04   4.58251E+00   7.31742E-04
  4.66387E+00   2.51930E-03   4.51985E+00   1.73805E-04   4.61963E+00   6.90073E-04
  4.70836E+00   2.28323E-03   4.55118E+00   1.54542E-04   4.65649E+00   6.31234E-04
  4.75259E+00   2.01108E-03   4.58277E+00   1.28572E-04   4.69362E+00   5.87840E-04
  4.79709E+00   1.71284E-03   4.61437E+00   1.14562E-04   4.73048E+00   5.57970E-04
  4.84159E+00   1.48400E-03   4.64570E+00   1.10897E-04   4.76760E+00   5.09636E-04
  4.88608E+00   1.30758E-03   4.67729E+00   9.24398E-05   4.80446E+00   4.10579E-04
  4.93058E+00   1.18065E-03   4.70863E+00   8.81907E-05   4.84159E+00   3.68043E-04
  4.97481E+00   1.02876E-03   4.74022E+00   9.10596E-05   4.87871E+00   3.43026E-04
  5.01930E+00   9.17852E-04   4.77155E+00   8.79175E-05   4.91557E+00   3.38533E-04
  5.06380E+00   8.09588E-04   4.80315E+00   7.31303E-05   4.95269E+00   3.19823E-04
  5.10830E+00   7.13150E-04   4.83474E+00   5.88331E-05   4.98955E+00   3.01791E-04
  5.15253E+00   6.03355E-04   4.86607E+00   6.04677E-05   5.02668E+00   2.77045E-04
  5.19702E+00   5.16463E-04   4.89767E+00   5.40893E-05   5.06380E+00   2.54262E-04
  5.24152E+00   4.50423E-04   4.92900E+00   5.01322E-05   5.10066E+00   2.07778E-04
  5.28601E+00   3.63303E-04   4.96059E+00   4.55416E-05   5.13778E+00   1.75729E-04
  5.33051E+00   2.86342E-04   4.99192E+00   4.00587E-05   5.17464E+00   1.61436E-04
  5.37474E+00   2.59095E-04   5.02352E+00   3.80246E-05   5.21177E+00   1.61252E-04
  5.41924E+00   2.41518E-04   5.05485E+00   3.46008E-05   5.24863E+00   1.53902E-04
  5.46373E+00   1.96801E-04   5.08644E+00   2.92865E-05   5.28575E+00   1.41809E-04
  5.50823E+00   1.63061E-04   5.11804E+00   2.27569E-05   5.32287E+00   1.35784E-04
