# PDF of fluctuation velocity in a strained channel at different channel heights
# Normalization is by u_tau(0) (i.e. unstrained channel u_tau)
# STRAIN TIME = 0.77
#
# y = 0.0261,  y+ =  10
#
# u,v,w = normalized fluctuation velocity values
# p(s) = probability density function of s
#
#      u           p(u)           v             p(v)           w            p(w)
 -3.66232E+00   9.54383E-03  -3.22421E+00   1.34194E-03  -3.37481E+00   2.55041E-03
 -3.63020E+00   1.01038E-02  -3.19973E+00   1.38359E-03  -3.34717E+00   2.76701E-03
 -3.59808E+00   1.07362E-02  -3.17551E+00   1.55536E-03  -3.31952E+00   3.05118E-03
 -3.56570E+00   1.15091E-02  -3.15128E+00   1.67458E-03  -3.29188E+00   3.28855E-03
 -3.53358E+00   1.22978E-02  -3.12706E+00   1.87339E-03  -3.26423E+00   3.36744E-03
 -3.50119E+00   1.31246E-02  -3.10257E+00   2.06739E-03  -3.23659E+00   3.61176E-03
 -3.46907E+00   1.40310E-02  -3.07835E+00   2.27678E-03  -3.20921E+00   3.85129E-03
 -3.43669E+00   1.50461E-02  -3.05413E+00   2.49839E-03  -3.18156E+00   4.24528E-03
 -3.40456E+00   1.60034E-02  -3.02991E+00   2.71890E-03  -3.15392E+00   4.52332E-03
 -3.37218E+00   1.70657E-02  -3.00568E+00   2.88840E-03  -3.12627E+00   4.76274E-03
 -3.34006E+00   1.82251E-02  -2.98120E+00   3.24580E-03  -3.09863E+00   5.16378E-03
 -3.30768E+00   1.95723E-02  -2.95698E+00   3.45741E-03  -3.07098E+00   5.57936E-03
 -3.27555E+00   2.08633E-02  -2.93275E+00   3.49567E-03  -3.04333E+00   6.01075E-03
 -3.24317E+00   2.20994E-02  -2.90853E+00   3.75756E-03  -3.01595E+00   6.46297E-03
 -3.21105E+00   2.33270E-02  -2.88405E+00   4.24366E-03  -2.98831E+00   6.84925E-03
 -3.17893E+00   2.45675E-02  -2.85982E+00   4.75289E-03  -2.96066E+00   7.35749E-03
 -3.14654E+00   2.62592E-02  -2.83560E+00   5.16096E-03  -2.93302E+00   7.80096E-03
 -3.11442E+00   2.75559E-02  -2.81138E+00   5.58177E-03  -2.90537E+00   8.29870E-03
 -3.08204E+00   2.92548E-02  -2.78689E+00   5.87888E-03  -2.87773E+00   9.13779E-03
 -3.04992E+00   3.11434E-02  -2.76267E+00   6.19554E-03  -2.85035E+00   9.75339E-03
 -3.01753E+00   3.27794E-02  -2.73845E+00   6.58009E-03  -2.82270E+00   1.03988E-02
 -2.98541E+00   3.47880E-02  -2.71423E+00   7.09529E-03  -2.79506E+00   1.11958E-02
 -2.95303E+00   3.69025E-02  -2.68974E+00   7.70341E-03  -2.76741E+00   1.18062E-02
 -2.92091E+00   3.91866E-02  -2.66552E+00   8.11791E-03  -2.73976E+00   1.27141E-02
 -2.88852E+00   4.09789E-02  -2.64130E+00   8.65976E-03  -2.71212E+00   1.35666E-02
 -2.85640E+00   4.31977E-02  -2.61699E+00   9.25357E-03  -2.68474E+00   1.43235E-02
 -2.82428E+00   4.51925E-02  -2.59272E+00   9.99487E-03  -2.65709E+00   1.51859E-02
 -2.79190E+00   4.74952E-02  -2.56842E+00   1.07381E-02  -2.62942E+00   1.60979E-02
 -2.75977E+00   4.98755E-02  -2.54414E+00   1.15730E-02  -2.60183E+00   1.70479E-02
 -2.72739E+00   5.16197E-02  -2.51987E+00   1.22311E-02  -2.57424E+00   1.82166E-02
 -2.69527E+00   5.40263E-02  -2.49557E+00   1.30315E-02  -2.54662E+00   1.93510E-02
 -2.66289E+00   5.63137E-02  -2.47129E+00   1.37787E-02  -2.51903E+00   2.06709E-02
 -2.63069E+00   5.88823E-02  -2.44699E+00   1.47669E-02  -2.49143E+00   2.19523E-02
 -2.59846E+00   6.16701E-02  -2.42271E+00   1.56862E-02  -2.46381E+00   2.35237E-02
 -2.56621E+00   6.43245E-02  -2.39844E+00   1.64717E-02  -2.43622E+00   2.48763E-02
 -2.53398E+00   6.68121E-02  -2.37414E+00   1.73384E-02  -2.40860E+00   2.63245E-02
 -2.50173E+00   6.89041E-02  -2.34986E+00   1.80303E-02  -2.38101E+00   2.80885E-02
 -2.46947E+00   7.15108E-02  -2.32559E+00   1.93193E-02  -2.35342E+00   2.97906E-02
 -2.43725E+00   7.48133E-02  -2.30129E+00   2.06323E-02  -2.32580E+00   3.15831E-02
 -2.40500E+00   7.76440E-02  -2.27701E+00   2.14866E-02  -2.29821E+00   3.35869E-02
 -2.37274E+00   8.02650E-02  -2.25271E+00   2.32213E-02  -2.27061E+00   3.57150E-02
 -2.34052E+00   8.35723E-02  -2.22844E+00   2.46519E-02  -2.24299E+00   3.79306E-02
 -2.30826E+00   8.64697E-02  -2.20416E+00   2.61826E-02  -2.21540E+00   4.00102E-02
 -2.27604E+00   8.93480E-02  -2.17986E+00   2.78699E-02  -2.18778E+00   4.27078E-02
 -2.24378E+00   9.21740E-02  -2.15558E+00   2.96780E-02  -2.16019E+00   4.48102E-02
 -2.21153E+00   9.58196E-02  -2.13131E+00   3.10319E-02  -2.13260E+00   4.72119E-02
 -2.17931E+00   9.93460E-02  -2.10701E+00   3.28712E-02  -2.10498E+00   4.96778E-02
 -2.14705E+00   1.02501E-01  -2.08273E+00   3.47768E-02  -2.07739E+00   5.28416E-02
 -2.11483E+00   1.05860E-01  -2.05843E+00   3.64393E-02  -2.04979E+00   5.58642E-02
 -2.08257E+00   1.09253E-01  -2.03416E+00   3.84807E-02  -2.02218E+00   5.89813E-02
 -2.05032E+00   1.12756E-01  -2.00988E+00   4.06116E-02  -1.99458E+00   6.20097E-02
 -2.01810E+00   1.16926E-01  -1.98558E+00   4.23632E-02  -1.96699E+00   6.54233E-02
 -1.98584E+00   1.20686E-01  -1.96130E+00   4.50426E-02  -1.93937E+00   6.84050E-02
 -1.95362E+00   1.24093E-01  -1.93700E+00   4.74906E-02  -1.91178E+00   7.18886E-02
 -1.92136E+00   1.27496E-01  -1.91273E+00   4.95313E-02  -1.88416E+00   7.56639E-02
 -1.88911E+00   1.30951E-01  -1.88845E+00   5.17032E-02  -1.85657E+00   7.94567E-02
 -1.85688E+00   1.33738E-01  -1.86415E+00   5.39999E-02  -1.82898E+00   8.33838E-02
 -1.82463E+00   1.37408E-01  -1.83988E+00   5.63966E-02  -1.80136E+00   8.78184E-02
 -1.79238E+00   1.41025E-01  -1.81560E+00   6.00043E-02  -1.77376E+00   9.18622E-02
 -1.76015E+00   1.44165E-01  -1.79130E+00   6.28805E-02  -1.74617E+00   9.62502E-02
 -1.72790E+00   1.48102E-01  -1.76702E+00   6.61192E-02  -1.71855E+00   1.01029E-01
 -1.69567E+00   1.52243E-01  -1.74272E+00   6.88804E-02  -1.69096E+00   1.05954E-01
 -1.66342E+00   1.56303E-01  -1.71845E+00   7.16026E-02  -1.66334E+00   1.10389E-01
 -1.63117E+00   1.59963E-01  -1.69417E+00   7.53774E-02  -1.63575E+00   1.14917E-01
 -1.59894E+00   1.64242E-01  -1.66987E+00   7.93080E-02  -1.60816E+00   1.19386E-01
 -1.56669E+00   1.67492E-01  -1.64560E+00   8.27709E-02  -1.58054E+00   1.23477E-01
 -1.53446E+00   1.70185E-01  -1.62132E+00   8.65716E-02  -1.55295E+00   1.27806E-01
 -1.50221E+00   1.73330E-01  -1.59702E+00   9.04632E-02  -1.52535E+00   1.32603E-01
 -1.46996E+00   1.76580E-01  -1.57275E+00   9.38871E-02  -1.49773E+00   1.38024E-01
 -1.43773E+00   1.80040E-01  -1.54844E+00   9.80192E-02  -1.47014E+00   1.43334E-01
 -1.40548E+00   1.84072E-01  -1.52417E+00   1.01424E-01  -1.44252E+00   1.48854E-01
 -1.37323E+00   1.87222E-01  -1.49989E+00   1.06413E-01  -1.41493E+00   1.54730E-01
 -1.34100E+00   1.90171E-01  -1.47559E+00   1.10942E-01  -1.38734E+00   1.60261E-01
 -1.30875E+00   1.93202E-01  -1.45132E+00   1.15782E-01  -1.35972E+00   1.65939E-01
 -1.27652E+00   1.96195E-01  -1.42702E+00   1.19946E-01  -1.33213E+00   1.70975E-01
 -1.24427E+00   1.99150E-01  -1.40274E+00   1.24585E-01  -1.30453E+00   1.77411E-01
 -1.21202E+00   2.02276E-01  -1.37847E+00   1.29945E-01  -1.27692E+00   1.83047E-01
 -1.17979E+00   2.05345E-01  -1.35416E+00   1.34831E-01  -1.24932E+00   1.89268E-01
 -1.14754E+00   2.08633E-01  -1.32989E+00   1.38963E-01  -1.22173E+00   1.94134E-01
 -1.11531E+00   2.11197E-01  -1.30561E+00   1.43550E-01  -1.19411E+00   1.99427E-01
 -1.08306E+00   2.13756E-01  -1.28131E+00   1.49806E-01  -1.16652E+00   2.07170E-01
 -1.05080E+00   2.17049E-01  -1.25704E+00   1.56290E-01  -1.13890E+00   2.13618E-01
 -1.01858E+00   2.19941E-01  -1.23274E+00   1.61423E-01  -1.11131E+00   2.19044E-01
 -9.86326E-01   2.22786E-01  -1.20846E+00   1.66191E-01  -1.08372E+00   2.25510E-01
 -9.54100E-01   2.26089E-01  -1.18419E+00   1.72078E-01  -1.05610E+00   2.31187E-01
 -9.21847E-01   2.28319E-01  -1.15988E+00   1.78529E-01  -1.02850E+00   2.37909E-01
 -8.89594E-01   2.30058E-01  -1.13561E+00   1.85331E-01  -1.00091E+00   2.42688E-01
 -8.57368E-01   2.33189E-01  -1.11133E+00   1.90867E-01  -9.73293E-01   2.48535E-01
 -8.25115E-01   2.35462E-01  -1.08703E+00   1.97585E-01  -9.45701E-01   2.54644E-01
 -7.92863E-01   2.36625E-01  -1.06276E+00   2.04601E-01  -9.18082E-01   2.59908E-01
 -7.60636E-01   2.38608E-01  -1.03846E+00   2.11456E-01  -8.90489E-01   2.65649E-01
 -7.28384E-01   2.40319E-01  -1.01418E+00   2.19044E-01  -8.62897E-01   2.71379E-01
 -6.96157E-01   2.42377E-01  -9.89907E-01   2.25664E-01  -8.35278E-01   2.75884E-01
 -6.63905E-01   2.43673E-01  -9.65605E-01   2.32051E-01  -8.07686E-01   2.81918E-01
 -6.31652E-01   2.45866E-01  -9.41330E-01   2.39087E-01  -7.80093E-01   2.87998E-01
 -5.99426E-01   2.48920E-01  -9.17029E-01   2.46143E-01  -7.52474E-01   2.93792E-01
 -5.67173E-01   2.49930E-01  -8.92754E-01   2.53991E-01  -7.24882E-01   2.98962E-01
 -5.34947E-01   2.50569E-01  -8.68479E-01   2.61384E-01  -6.97263E-01   3.03823E-01
 -5.02694E-01   2.51131E-01  -8.44177E-01   2.67940E-01  -6.69671E-01   3.08392E-01
 -4.70441E-01   2.52018E-01  -8.19902E-01   2.75645E-01  -6.42078E-01   3.13941E-01
 -4.38215E-01   2.52909E-01  -7.95627E-01   2.81466E-01  -6.14459E-01   3.19041E-01
 -4.05962E-01   2.54267E-01  -7.71326E-01   2.89003E-01  -5.86867E-01   3.24269E-01
 -3.73736E-01   2.55806E-01  -7.47051E-01   2.96474E-01  -5.59274E-01   3.29666E-01
 -3.41483E-01   2.56068E-01  -7.22749E-01   3.02536E-01  -5.31656E-01   3.33903E-01
 -3.09231E-01   2.56526E-01  -6.98474E-01   3.08916E-01  -5.04063E-01   3.38454E-01
 -2.77004E-01   2.57960E-01  -6.74199E-01   3.16985E-01  -4.76444E-01   3.42696E-01
 -2.44754E-01   2.59171E-01  -6.49898E-01   3.23092E-01  -4.48852E-01   3.47726E-01
 -2.12512E-01   2.59080E-01  -6.25623E-01   3.29641E-01  -4.21259E-01   3.50801E-01
 -1.80270E-01   2.59519E-01  -6.01348E-01   3.36853E-01  -3.93640E-01   3.54431E-01
 -1.48028E-01   2.59495E-01  -5.77046E-01   3.44909E-01  -3.66048E-01   3.57062E-01
 -1.15783E-01   2.59280E-01  -5.52771E-01   3.52088E-01  -3.38455E-01   3.59134E-01
 -8.35410E-02   2.59800E-01  -5.28470E-01   3.58208E-01  -3.10837E-01   3.62915E-01
 -5.12988E-02   2.59704E-01  -5.04195E-01   3.64530E-01  -2.83244E-01   3.66433E-01
 -1.90570E-02   2.59714E-01  -4.79920E-01   3.70715E-01  -2.55639E-01   3.68301E-01
  1.31854E-02   2.59318E-01  -4.55618E-01   3.76867E-01  -2.28038E-01   3.70967E-01
  4.54275E-02   2.58861E-01  -4.31343E-01   3.84020E-01  -2.00435E-01   3.72012E-01
  7.76697E-02   2.58451E-01  -4.07042E-01   3.89679E-01  -1.72832E-01   3.73622E-01
  1.09912E-01   2.57126E-01  -3.82767E-01   3.95260E-01  -1.45229E-01   3.73856E-01
  1.42154E-01   2.55916E-01  -3.58492E-01   4.01146E-01  -1.17629E-01   3.74474E-01
  1.74399E-01   2.54763E-01  -3.34190E-01   4.06220E-01  -9.00257E-02   3.75396E-01
  2.06641E-01   2.54486E-01  -3.09915E-01   4.11437E-01  -6.24227E-02   3.76837E-01
  2.38883E-01   2.54696E-01  -2.85640E-01   4.14751E-01  -3.48223E-02   3.76330E-01
  2.71133E-01   2.53586E-01  -2.61344E-01   4.18649E-01  -7.21907E-03   3.78022E-01
  3.03359E-01   2.52080E-01  -2.37058E-01   4.25217E-01   2.03834E-02   3.78658E-01
  3.35612E-01   2.50688E-01  -2.12773E-01   4.30447E-01   4.79867E-02   3.77777E-01
  3.67865E-01   2.49325E-01  -1.88487E-01   4.34092E-01   7.55871E-02   3.77654E-01
  4.00091E-01   2.47581E-01  -1.64204E-01   4.35970E-01   1.03190E-01   3.77532E-01
  4.32344E-01   2.45675E-01  -1.39919E-01   4.39342E-01   1.30793E-01   3.76878E-01
  4.64570E-01   2.44298E-01  -1.15633E-01   4.43994E-01   1.58393E-01   3.74883E-01
  4.96823E-01   2.42434E-01  -9.13474E-02   4.46099E-01   1.85996E-01   3.73774E-01
  5.29075E-01   2.39875E-01  -6.70618E-02   4.48262E-01   2.13600E-01   3.72158E-01
  5.61302E-01   2.37464E-01  -4.27789E-02   4.52063E-01   2.41203E-01   3.69847E-01
  5.93554E-01   2.35572E-01  -1.84928E-02   4.54174E-01   2.68816E-01   3.66743E-01
  6.25781E-01   2.33818E-01   5.79231E-03   4.54902E-01   2.96409E-01   3.63825E-01
  6.58033E-01   2.31798E-01   3.00779E-02   4.56916E-01   3.24001E-01   3.61240E-01
  6.90286E-01   2.28538E-01   5.43635E-02   4.57397E-01   3.51620E-01   3.58346E-01
  7.22512E-01   2.24964E-01   7.86465E-02   4.57267E-01   3.79212E-01   3.53940E-01
  7.54765E-01   2.23320E-01   1.02932E-01   4.57611E-01   4.06805E-01   3.51210E-01
  7.86991E-01   2.20122E-01   1.27218E-01   4.56981E-01   4.34424E-01   3.48012E-01
  8.19244E-01   2.18078E-01   1.51503E-01   4.56097E-01   4.62016E-01   3.44546E-01
  8.51497E-01   2.15690E-01   1.75789E-01   4.53375E-01   4.89609E-01   3.40572E-01
  8.83723E-01   2.12607E-01   2.00072E-01   4.51478E-01   5.17227E-01   3.36587E-01
  9.15976E-01   2.10263E-01   2.24357E-01   4.47905E-01   5.44820E-01   3.31522E-01
  9.48228E-01   2.05402E-01   2.48643E-01   4.46540E-01   5.72439E-01   3.26644E-01
  9.80455E-01   2.02957E-01   2.72923E-01   4.44390E-01   6.00031E-01   3.22337E-01
  1.01271E+00   2.01566E-01   2.97225E-01   4.39647E-01   6.27624E-01   3.16648E-01
  1.04493E+00   1.99007E-01   3.21500E-01   4.37360E-01   6.55242E-01   3.11758E-01
  1.07719E+00   1.96319E-01   3.45775E-01   4.33235E-01   6.82835E-01   3.06775E-01
  1.10944E+00   1.93888E-01   3.70076E-01   4.30110E-01   7.10427E-01   3.01314E-01
  1.14167E+00   1.92278E-01   3.94351E-01   4.25945E-01   7.38046E-01   2.96692E-01
  1.17392E+00   1.89766E-01   4.18626E-01   4.21027E-01   7.65639E-01   2.90991E-01
  1.20614E+00   1.86335E-01   4.42928E-01   4.16167E-01   7.93258E-01   2.85646E-01
  1.23840E+00   1.82342E-01   4.67203E-01   4.10534E-01   8.20850E-01   2.80465E-01
  1.27065E+00   1.79287E-01   4.91504E-01   4.05415E-01   8.48442E-01   2.73912E-01
  1.30288E+00   1.76728E-01   5.15779E-01   3.99834E-01   8.76061E-01   2.67954E-01
  1.33513E+00   1.73754E-01   5.40054E-01   3.94013E-01   9.03654E-01   2.62242E-01
  1.36735E+00   1.70580E-01   5.64356E-01   3.88107E-01   9.31246E-01   2.56261E-01
  1.39961E+00   1.67764E-01   5.88631E-01   3.81298E-01   9.58865E-01   2.49323E-01
  1.43186E+00   1.64581E-01   6.12932E-01   3.73307E-01   9.86458E-01   2.41930E-01
  1.46409E+00   1.61988E-01   6.37207E-01   3.67037E-01   1.01408E+00   2.37121E-01
  1.49634E+00   1.59153E-01   6.61482E-01   3.60313E-01   1.04167E+00   2.31269E-01
  1.52859E+00   1.55807E-01   6.85784E-01   3.52686E-01   1.06926E+00   2.25335E-01
  1.56082E+00   1.52062E-01   7.10059E-01   3.43636E-01   1.09688E+00   2.19692E-01
  1.59307E+00   1.48531E-01   7.34334E-01   3.36567E-01   1.12447E+00   2.14294E-01
  1.62530E+00   1.45457E-01   7.58635E-01   3.29310E-01   1.15207E+00   2.08617E-01
  1.65755E+00   1.42583E-01   7.82910E-01   3.21552E-01   1.17968E+00   2.02087E-01
  1.68980E+00   1.39409E-01   8.07212E-01   3.13535E-01   1.20728E+00   1.96258E-01
  1.72203E+00   1.36088E-01   8.31487E-01   3.04940E-01   1.23490E+00   1.90295E-01
  1.75428E+00   1.32428E-01   8.55762E-01   2.97364E-01   1.26249E+00   1.84419E-01
  1.78651E+00   1.29674E-01   8.80063E-01   2.89438E-01   1.29008E+00   1.78671E-01
  1.81876E+00   1.27210E-01   9.04338E-01   2.80329E-01   1.31770E+00   1.73122E-01
  1.85101E+00   1.24165E-01   9.28613E-01   2.71468E-01   1.34529E+00   1.67503E-01
  1.88324E+00   1.21725E-01   9.52915E-01   2.63587E-01   1.37288E+00   1.61312E-01
  1.91549E+00   1.19280E-01   9.77190E-01   2.54270E-01   1.40050E+00   1.56066E-01
  1.94772E+00   1.16735E-01   1.00149E+00   2.46097E-01   1.42810E+00   1.50797E-01
  1.97997E+00   1.13585E-01   1.02577E+00   2.38951E-01   1.45569E+00   1.45948E-01
  2.01222E+00   1.10383E-01   1.05004E+00   2.30290E-01   1.48331E+00   1.40101E-01
  2.04445E+00   1.07662E-01   1.07434E+00   2.22916E-01   1.51090E+00   1.34610E-01
  2.07670E+00   1.04721E-01   1.09862E+00   2.15061E-01   1.53852E+00   1.30135E-01
  2.10896E+00   1.01824E-01   1.12292E+00   2.06316E-01   1.56611E+00   1.25134E-01
  2.14118E+00   9.89600E-02   1.14719E+00   1.98514E-01   1.59370E+00   1.20011E-01
  2.17343E+00   9.63152E-02   1.17147E+00   1.91224E-01   1.62132E+00   1.15955E-01
  2.20566E+00   9.33558E-02   1.19577E+00   1.84350E-01   1.64891E+00   1.11958E-01
  2.23791E+00   8.98722E-02   1.22005E+00   1.76957E-01   1.67651E+00   1.07792E-01
  2.27017E+00   8.75991E-02   1.24432E+00   1.69960E-01   1.70413E+00   1.03124E-01
  2.30239E+00   8.44872E-02   1.26862E+00   1.62943E-01   1.73172E+00   9.88993E-02
  2.33465E+00   8.16136E-02   1.29290E+00   1.54692E-01   1.75934E+00   9.51415E-02
  2.36687E+00   7.97408E-02   1.31720E+00   1.48325E-01   1.78693E+00   9.07243E-02
  2.39912E+00   7.75725E-02   1.34147E+00   1.41594E-01   1.81452E+00   8.64997E-02
  2.43138E+00   7.49277E-02   1.36575E+00   1.35273E-01   1.84214E+00   8.25435E-02
  2.46360E+00   7.20970E-02   1.39005E+00   1.29354E-01   1.86973E+00   7.82839E-02
  2.49586E+00   6.97333E-02   1.41433E+00   1.23695E-01   1.89733E+00   7.49987E-02
  2.52811E+00   6.72124E-02   1.43860E+00   1.17192E-01   1.92494E+00   7.10775E-02
  2.56033E+00   6.44007E-02   1.46290E+00   1.12150E-01   1.95254E+00   6.75648E-02
  2.59259E+00   6.20752E-02   1.48718E+00   1.07219E-01   1.98016E+00   6.43088E-02
  2.62481E+00   5.98545E-02   1.51148E+00   1.01255E-01   2.00775E+00   6.10645E-02
  2.65709E+00   5.74145E-02   1.53575E+00   9.64274E-02   2.03534E+00   5.77624E-02
  2.68921E+00   5.53606E-02   1.56003E+00   9.15417E-02   2.06296E+00   5.53787E-02
  2.72160E+00   5.36260E-02   1.58433E+00   8.61103E-02   2.09055E+00   5.27558E-02
  2.75372E+00   5.20248E-02   1.60860E+00   8.18678E-02   2.11814E+00   4.96731E-02
  2.78610E+00   4.98184E-02   1.63291E+00   7.76578E-02   2.14576E+00   4.69592E-02
  2.81822E+00   4.73198E-02   1.65718E+00   7.37012E-02   2.17336E+00   4.44233E-02
  2.85061E+00   4.56829E-02   1.68146E+00   7.00369E-02   2.20095E+00   4.23477E-02
  2.88273E+00   4.45215E-02   1.70576E+00   6.63531E-02   2.22857E+00   4.02704E-02
  2.91511E+00   4.22512E-02   1.73003E+00   6.30715E-02   2.25616E+00   3.78851E-02
  2.94724E+00   4.03670E-02   1.75431E+00   5.97646E-02   2.28378E+00   3.53275E-02
  2.97962E+00   3.91751E-02   1.77861E+00   5.58703E-02   2.31137E+00   3.34562E-02
  3.01174E+00   3.78151E-02   1.80288E+00   5.21378E-02   2.33896E+00   3.17973E-02
  3.04386E+00   3.60604E-02   1.82719E+00   4.91155E-02   2.36658E+00   2.97917E-02
  3.07625E+00   3.44973E-02   1.85146E+00   4.59235E-02   2.39417E+00   2.77996E-02
  3.10837E+00   3.30996E-02   1.87574E+00   4.30512E-02   2.42177E+00   2.62580E-02
  3.14075E+00   3.16771E-02   1.90004E+00   4.07871E-02   2.44939E+00   2.48383E-02
  3.17287E+00   3.04309E-02   1.92431E+00   3.82825E-02   2.47698E+00   2.34688E-02
  3.20526E+00   2.92658E-02   1.94859E+00   3.58241E-02   2.50460E+00   2.20818E-02
  3.23738E+00   2.80472E-02   1.97289E+00   3.37463E-02   2.53219E+00   2.06808E-02
  3.26976E+00   2.65633E-02   1.99716E+00   3.14874E-02   2.55978E+00   1.92010E-02
  3.30188E+00   2.55153E-02   2.02147E+00   2.89575E-02   2.58740E+00   1.80760E-02
  3.33427E+00   2.45160E-02   2.04574E+00   2.73975E-02   2.61499E+00   1.70257E-02
  3.36639E+00   2.34328E-02   2.07002E+00   2.56979E-02   2.64261E+00   1.59987E-02
  3.39877E+00   2.20899E-02   2.09432E+00   2.39223E-02   2.67026E+00   1.50558E-02
  3.43089E+00   2.08990E-02   2.11859E+00   2.23234E-02   2.69790E+00   1.41636E-02
  3.46301E+00   1.97153E-02   2.14289E+00   2.09234E-02   2.72528E+00   1.32463E-02
  3.49540E+00   1.87150E-02   2.16717E+00   1.98741E-02   2.75293E+00   1.23162E-02
  3.52752E+00   1.78539E-02   2.19144E+00   1.80790E-02   2.78057E+00   1.15512E-02
  3.55990E+00   1.70657E-02   2.21574E+00   1.64528E-02   2.80822E+00   1.05464E-02
  3.59203E+00   1.62231E-02   2.24002E+00   1.54120E-02   2.83586E+00   9.81816E-03
  3.62441E+00   1.55684E-02   2.26429E+00   1.42958E-02   2.86351E+00   9.37878E-03
  3.65653E+00   1.49202E-02   2.28860E+00   1.32070E-02   2.89089E+00   8.78593E-03
  3.68891E+00   1.42517E-02   2.31287E+00   1.23987E-02   2.91854E+00   8.45624E-03
  3.72104E+00   1.35073E-02   2.33717E+00   1.13248E-02   2.94618E+00   8.00111E-03
  3.75342E+00   1.27906E-02   2.36145E+00   1.04743E-02   2.97383E+00   7.36800E-03
  3.78554E+00   1.21143E-02   2.38572E+00   9.93055E-03   3.00147E+00   6.83175E-03
  3.81766E+00   1.15906E-02   2.41002E+00   9.24838E-03   3.02912E+00   6.40112E-03
  3.85005E+00   1.11303E-02   2.43430E+00   8.49278E-03   3.05650E+00   5.86020E-03
  3.88217E+00   1.05975E-02   2.45857E+00   7.68457E-03   3.08414E+00   5.27833E-03
  3.91455E+00   1.01085E-02   2.48288E+00   7.22913E-03   3.11179E+00   5.00536E-03
  3.94667E+00   9.61770E-03   2.50715E+00   6.65870E-03   3.13943E+00   4.63075E-03
  3.97906E+00   8.93957E-03   2.53145E+00   6.27590E-03   3.16708E+00   4.25123E-03
  4.01118E+00   8.45492E-03   2.55573E+00   5.83340E-03   3.19472E+00   3.91314E-03
  4.04356E+00   7.97599E-03   2.58000E+00   5.30721E-03   3.22237E+00   3.62705E-03
  4.07568E+00   7.52041E-03   2.60430E+00   4.81708E-03   3.24975E+00   3.33162E-03
  4.10807E+00   7.03004E-03   2.62858E+00   4.42896E-03   3.27740E+00   3.15230E-03
  4.14019E+00   6.55301E-03   2.65288E+00   4.14666E-03   3.30504E+00   2.94294E-03
  4.17257E+00   6.10458E-03   2.67710E+00   3.85723E-03   3.33269E+00   2.71578E-03
  4.20469E+00   5.56704E-03   2.70133E+00   3.54187E-03   3.36033E+00   2.45594E-03
  4.23682E+00   5.20915E-03   2.72581E+00   3.30973E-03   3.38798E+00   2.24704E-03
  4.26920E+00   4.91226E-03   2.75003E+00   3.07688E-03   3.41536E+00   2.08004E-03
  4.30132E+00   4.52001E-03   2.77426E+00   2.78133E-03   3.44300E+00   1.87599E-03
  4.33370E+00   4.27597E-03   2.79848E+00   2.55440E-03   3.47065E+00   1.68646E-03
  4.36583E+00   3.86271E-03   2.82296E+00   2.44284E-03   3.49829E+00   1.61446E-03
  4.39821E+00   3.55958E-03   2.84719E+00   2.28620E-03   3.52594E+00   1.50225E-03
  4.43033E+00   3.33684E-03   2.87141E+00   2.14262E-03   3.55359E+00   1.34108E-03
  4.46272E+00   3.05939E-03   2.89563E+00   1.93875E-03   3.58097E+00   1.21662E-03
  4.49484E+00   2.83999E-03   2.92012E+00   1.76561E-03   3.60861E+00   1.11888E-03
  4.52722E+00   2.61768E-03   2.94434E+00   1.61864E-03   3.63626E+00   1.04717E-03
  4.55934E+00   2.40833E-03   2.96856E+00   1.43114E-03   3.66390E+00   9.48673E-04
  4.59173E+00   2.25279E-03   2.99278E+00   1.36189E-03   3.69155E+00   8.95281E-04
  4.62385E+00   2.06360E-03   3.01727E+00   1.31511E-03   3.71919E+00   8.53327E-04
  4.65597E+00   1.97300E-03   3.04149E+00   1.25540E-03   3.74657E+00   7.60490E-04
