#
# From LES simulations of the flow over a wall-mounted hump
# Published in
#      Avdis A., Lardeau S. & Leschziner M.A. (2009) 
#           Large Eddy Simulation of Separated Flow over a Glauert-Goldschmied 
#           Wall-Mounted Hump with and without Control by Means of a Synthetic Jet
#           Flow, Turbulence And Combustion, 83, 343-370.
# (see also Greenblatt et al, AIAA Journal, vol.44, numb.2 pp.194-207)
# 
# Reference velocity: U_in
# Reference length: C 
# Re_C = U_in C/nu = 935,892
# 
# Other parameters:
#     Domain width z = 0.4 C
#     Hump height h = 0.13 C
#
# Boundary layer parameters upstream of the hump:
#     Momentum-thickness Reynolds number : Re_theta = 6771
#     Boundary-layer thickness : delta = 0.07 C  = 0.55 h
#     Displacement-thickness : delta^*  = 9.4 × 10−3 C = 0.073 h
#
# 
# Data: 
#    Resolution (nx,ny) = (207,23)
#    Domain extent from x = 0.625C to 1.583C
#
#    do i = 1,nx
#    do j = 1,ny
#       read(20,*) x(i,j),y(i,j),U(i,j),V(i,j),W(i,j)&
#                 ,uu(i,j),vv(i,j),ww(i,j)&
#                 ,uv(i,j),uw(i,j),vw(i,j)
#    enddo
#    read(20,*)
#    enddo
# 
#    x/C           y/C           U/U_in        V/U_in        W/U_in        uu/U_in^2     vv/U_in^2     ww/U_in^2     uv/U_in^2     uw/U_in^2     vw/U_in^2
     1.1610475     0.0599179     0.4725698    -0.0790873     0.0004504     0.0588232     0.0365918     0.0395986    -0.0231320     0.0006584    -0.0003967
     1.1660223     0.0697429     0.5514463    -0.0857919    -0.0023600     0.0571737     0.0343466     0.0373659    -0.0225857     0.0012051    -0.0006559
     1.1711589     0.0800990     0.6381415    -0.0914358    -0.0043330     0.0534346     0.0310203     0.0331505    -0.0211292     0.0013051    -0.0008249
     1.1764194     0.0909771     0.7240571    -0.0948222    -0.0059778     0.0479370     0.0266625     0.0280778    -0.0183855     0.0019827    -0.0008069
     1.1817663     0.1023663     0.8036780    -0.0962841    -0.0045999     0.0400281     0.0220908     0.0219037    -0.0151715     0.0012133    -0.0006802
     1.1871644     0.1142543     0.8751855    -0.0955287    -0.0013044     0.0302797     0.0170931     0.0164391    -0.0114679     0.0007846    -0.0002713
     1.1925811     0.1266279     0.9374631    -0.0934689    -0.0007890     0.0198591     0.0126302     0.0110099    -0.0078330     0.0002831    -0.0001173
     1.1979873     0.1394733     0.9864984    -0.0907253     0.0001309     0.0117109     0.0087248     0.0066072    -0.0048892    -0.0002020     0.0000105
     1.2033582     0.1527769     1.0212869    -0.0875162    -0.0008334     0.0063324     0.0057622     0.0035784    -0.0027670     0.0001009    -0.0000465
     1.2086730     0.1665249     1.0434234    -0.0839862    -0.0000658     0.0030459     0.0034951     0.0018159    -0.0012819    -0.0000497    -0.0000032
     1.2139156     0.1807045     1.0546196    -0.0802061     0.0001924     0.0014908     0.0019990     0.0006566    -0.0003735    -0.0000154     0.0000364
     1.2190733     0.1953037     1.0588891    -0.0765838     0.0000711     0.0008512     0.0011534     0.0002759    -0.0000847    -0.0000160     0.0000252
     1.2241377     0.2103114     1.0609583    -0.0731034     0.0000514     0.0005461     0.0006871     0.0001328    -0.0000205    -0.0000015     0.0000109
     1.2291026     0.2257181     1.0627441    -0.0697396     0.0000034     0.0003711     0.0004382     0.0000610    -0.0000118    -0.0000023     0.0000002
     1.2339650     0.2415157     1.0643319    -0.0664539    -0.0000010     0.0002614     0.0002998     0.0000325    -0.0000089    -0.0000013     0.0000000

     1.1413441     0.0012666     0.1052120    -0.0009396     0.0099661     0.0335574     0.0035630     0.0439636    -0.0005638     0.0000879     0.0000511
     1.1421764     0.0065651     0.1561645    -0.0096252     0.0113910     0.0350408     0.0130193     0.0407590    -0.0036680     0.0014434     0.0001233
     1.1440252     0.0124633     0.1836716    -0.0187113     0.0096546     0.0369700     0.0208107     0.0380089    -0.0072374     0.0014757     0.0004006
     1.1467639     0.0189747     0.2125942    -0.0291173     0.0067644     0.0402745     0.0266778     0.0375207    -0.0109838     0.0009189     0.0005430
     1.1501535     0.0260665     0.2498871    -0.0395699     0.0078988     0.0439035     0.0309084     0.0384506    -0.0143616     0.0006236     0.0004252
     1.1540167     0.0337184     0.2924152    -0.0497782     0.0065958     0.0476710     0.0339587     0.0383499    -0.0171420     0.0002254     0.0004342
     1.1582382     0.0419203     0.3448560    -0.0602529     0.0068779     0.0520016     0.0360085     0.0396496    -0.0197699     0.0000556     0.0005465
     1.1627481     0.0506677     0.4087627    -0.0695338     0.0043686     0.0551152     0.0368363     0.0409213    -0.0216862     0.0003128     0.0003163
     1.1675009     0.0599585     0.4786961    -0.0774718     0.0006555     0.0578381     0.0362920     0.0392363    -0.0227410     0.0006684    -0.0002475
     1.1724551     0.0697878     0.5566476    -0.0843799    -0.0018926     0.0562036     0.0340458     0.0369835    -0.0222206     0.0010107    -0.0004025
     1.1775745     0.0801489     0.6417641    -0.0899571    -0.0038250     0.0529198     0.0306936     0.0326776    -0.0208676     0.0011306    -0.0006968
     1.1828231     0.0910332     0.7267021    -0.0930193    -0.0059190     0.0473100     0.0265328     0.0276585    -0.0181571     0.0019068    -0.0007331
     1.1881645     0.1024301     0.8049601    -0.0943462    -0.0046679     0.0396349     0.0218823     0.0217477    -0.0150458     0.0012093    -0.0007175
     1.1935636     0.1143274     0.8757015    -0.0936860    -0.0012632     0.0300068     0.0169881     0.0162568    -0.0113642     0.0008006    -0.0002442
     1.1989877     0.1267118     0.9373409    -0.0917480    -0.0009851     0.0198994     0.0125587     0.0109813    -0.0078715     0.0003894    -0.0001666
     1.2044080     0.1395698     0.9859684    -0.0889928     0.0001201     0.0117326     0.0087271     0.0066600    -0.0048816    -0.0002287     0.0000486
     1.2097988     0.1528872     1.0206465    -0.0858207    -0.0007705     0.0063005     0.0058074     0.0036012    -0.0027643     0.0001005    -0.0000465
     1.2151392     0.1666506     1.0424448    -0.0823919    -0.0000633     0.0030824     0.0035482     0.0018379    -0.0013150    -0.0000515    -0.0000073
     1.2204118     0.1808467     1.0535600    -0.0787177     0.0001848     0.0015318     0.0020127     0.0006735    -0.0003926    -0.0000185     0.0000361
     1.2256038     0.1954632     1.0578543    -0.0751726     0.0000745     0.0008618     0.0011724     0.0002779    -0.0000870    -0.0000157     0.0000235
     1.2307059     0.2104890     1.0599451    -0.0717821     0.0000540     0.0005519     0.0006967     0.0001365    -0.0000201    -0.0000014     0.0000114
     1.2357113     0.2259141     1.0617555    -0.0685000     0.0000039     0.0003752     0.0004436     0.0000620    -0.0000114    -0.0000022     0.0000003
     1.2406167     0.2417302     1.0633605    -0.0652901    -0.0000008     0.0002640     0.0003033     0.0000329    -0.0000086    -0.0000013     0.0000000

     1.1479852     0.0012688     0.1144706    -0.0008569     0.0089553     0.0335995     0.0035690     0.0436473    -0.0005803     0.0000615     0.0000386
     1.1488165     0.0065748     0.1663623    -0.0088489     0.0102991     0.0350046     0.0127892     0.0406362    -0.0036513     0.0013083     0.0001672
     1.1506587     0.0124788     0.1947501    -0.0185550     0.0077166     0.0367907     0.0205303     0.0379738    -0.0071257     0.0015494     0.0003202
     1.1533865     0.0189954     0.2231908    -0.0291506     0.0067880     0.0399105     0.0264082     0.0379656    -0.0106548     0.0008366     0.0003477
     1.1567621     0.0260923     0.2590464    -0.0395740     0.0089010     0.0432611     0.0305319     0.0381528    -0.0138148     0.0003623     0.0002587
     1.1606091     0.0337494     0.3011511    -0.0495038     0.0065175     0.0471224     0.0337533     0.0374250    -0.0169579     0.0000962     0.0004258
     1.1648126     0.0419563     0.3528787    -0.0589771     0.0067359     0.0512999     0.0356386     0.0390653    -0.0196644    -0.0001263     0.0004698
     1.1693013     0.0507081     0.4161551    -0.0681586     0.0048559     0.0544067     0.0364486     0.0401731    -0.0214084     0.0002809     0.0004547
     1.1740313     0.0600027     0.4848061    -0.0761261     0.0004997     0.0570521     0.0358987     0.0385959    -0.0222279     0.0007977    -0.0001946
     1.1789651     0.0698363     0.5618371    -0.0830386    -0.0014722     0.0554048     0.0336144     0.0364702    -0.0218629     0.0008843    -0.0001682
     1.1840665     0.0802023     0.6453418    -0.0884180    -0.0032782     0.0524685     0.0303509     0.0322262    -0.0206700     0.0009623    -0.0005245
     1.1893016     0.0910927     0.7292470    -0.0912052    -0.0058123     0.0466604     0.0264219     0.0273880    -0.0179967     0.0018310    -0.0006774
     1.1946353     0.1024969     0.8063221    -0.0923541    -0.0046123     0.0391180     0.0217020     0.0215745    -0.0149178     0.0012312    -0.0007058
     1.2000329     0.1144031     0.8762842    -0.0918470    -0.0013767     0.0296562     0.0169482     0.0160445    -0.0112976     0.0008306    -0.0002032
     1.2054621     0.1267980     0.9372089    -0.0900128    -0.0010946     0.0199744     0.0125735     0.0108853    -0.0079047     0.0005198    -0.0002244
     1.2108934     0.1396679     0.9854915    -0.0872191     0.0000898     0.0117332     0.0087171     0.0067225    -0.0048810    -0.0002152     0.0000373
     1.2163011     0.1529988     1.0200106    -0.0841426    -0.0007294     0.0063053     0.0058355     0.0036399    -0.0027578     0.0001007    -0.0000213
     1.2216637     0.1667769     1.0415009    -0.0807826    -0.0000711     0.0031118     0.0036036     0.0018324    -0.0013420    -0.0000527    -0.0000058
     1.2269634     0.1809889     1.0525367    -0.0772213     0.0001899     0.0015680     0.0020498     0.0006930    -0.0004142    -0.0000223     0.0000322
     1.2321866     0.1956222     1.0568524    -0.0737593     0.0000783     0.0008741     0.0011912     0.0002835    -0.0000907    -0.0000150     0.0000230
     1.2373233     0.2106655     1.0589664    -0.0704545     0.0000558     0.0005585     0.0007070     0.0001406    -0.0000196    -0.0000013     0.0000113
     1.2423667     0.2261084     1.0607963    -0.0672559     0.0000045     0.0003793     0.0004492     0.0000631    -0.0000112    -0.0000022     0.0000003
     1.2473123     0.2419426     1.0624162    -0.0641214    -0.0000007     0.0002667     0.0003068     0.0000334    -0.0000084    -0.0000013     0.0000000

     1.1546946     0.0012710     0.1231753    -0.0008715     0.0058738     0.0337494     0.0035685     0.0432677    -0.0005521     0.0004864    -0.0000546
     1.1555251     0.0065846     0.1771626    -0.0091148     0.0078188     0.0347253     0.0125529     0.0406861    -0.0035638     0.0015065     0.0000232
     1.1573615     0.0124948     0.2055674    -0.0187108     0.0064338     0.0364514     0.0203865     0.0383077    -0.0068799     0.0016018     0.0000835
     1.1600795     0.0190170     0.2338611    -0.0290402     0.0064697     0.0392758     0.0261257     0.0379471    -0.0102576     0.0008304     0.0000986
     1.1634426     0.0261195     0.2682085    -0.0392039     0.0082460     0.0426606     0.0301624     0.0373787    -0.0134517     0.0003130     0.0002263
     1.1672752     0.0337824     0.3100453    -0.0488527     0.0060692     0.0467188     0.0333956     0.0367214    -0.0167786     0.0001742     0.0004348
     1.1714627     0.0419950     0.3607006    -0.0578366     0.0064910     0.0506350     0.0351484     0.0387138    -0.0195091    -0.0001060     0.0004865
     1.1759329     0.0507522     0.4232766    -0.0669690     0.0054056     0.0537851     0.0359274     0.0395500    -0.0211722     0.0000779     0.0004808
     1.1806413     0.0600512     0.4910815    -0.0745445     0.0006525     0.0560947     0.0355220     0.0380159    -0.0218731     0.0007696    -0.0000876
     1.1855546     0.0698893     0.5669096    -0.0817854    -0.0013913     0.0546666     0.0332447     0.0359453    -0.0215704     0.0008492    -0.0000689
     1.1906381     0.0802605     0.6489814    -0.0868294    -0.0032491     0.0520138     0.0300047     0.0318602    -0.0203758     0.0010719    -0.0005688
     1.1958584     0.0911567     0.7316617    -0.0894827    -0.0059207     0.0461735     0.0261822     0.0270653    -0.0178075     0.0018585    -0.0006838
     1.2011822     0.1025681     0.8076075    -0.0904551    -0.0045641     0.0387072     0.0215024     0.0213780    -0.0147769     0.0011989    -0.0007406
     1.2065759     0.1144828     0.8769663    -0.0899577    -0.0015968     0.0293174     0.0168542     0.0159500    -0.0112169     0.0009284    -0.0002454
     1.2120070     0.1268877     0.9371042    -0.0882480    -0.0011427     0.0200430     0.0125566     0.0107793    -0.0079187     0.0005750    -0.0002212
     1.2174462     0.1397691     0.9850675    -0.0854017    -0.0000550     0.0116742     0.0087687     0.0067610    -0.0048763    -0.0001600     0.0000279
     1.2228675     0.1531128     1.0193957    -0.0824678    -0.0006525     0.0063374     0.0058376     0.0036696    -0.0027487     0.0001006    -0.0000267
     1.2282488     0.1669051     1.0405830    -0.0791787    -0.0000708     0.0031434     0.0036503     0.0018493    -0.0013687    -0.0000454    -0.0000127
     1.2335721     0.1811323     1.0515579    -0.0757180     0.0001905     0.0015953     0.0020822     0.0007093    -0.0004366    -0.0000304     0.0000314
     1.2388232     0.1957819     1.0558791    -0.0723427     0.0000813     0.0008861     0.0012116     0.0002883    -0.0000954    -0.0000157     0.0000204
     1.2439914     0.2108420     1.0580193    -0.0691259     0.0000570     0.0005651     0.0007179     0.0001445    -0.0000191    -0.0000014     0.0000112
     1.2490693     0.2263022     1.0598666    -0.0660088     0.0000052     0.0003836     0.0004549     0.0000642    -0.0000109    -0.0000022     0.0000006
     1.2540525     0.2421537     1.0614984    -0.0629502    -0.0000005     0.0002695     0.0003104     0.0000339    -0.0000081    -0.0000013     0.0000000

     1.1614727     0.0012731     0.1322772    -0.0013218     0.0054681     0.0336440     0.0035463     0.0434021    -0.0005215     0.0006051    -0.0001008
     1.1623026     0.0065946     0.1881296    -0.0098788     0.0066114     0.0345930     0.0125035     0.0408790    -0.0035101     0.0016820    -0.0001608
     1.1641339     0.0125113     0.2160074    -0.0185771     0.0066110     0.0361384     0.0201750     0.0380690    -0.0066821     0.0014714    -0.0000532
     1.1668433     0.0190396     0.2444236    -0.0282436     0.0060529     0.0387037     0.0257190     0.0377518    -0.0099154     0.0008847     0.0000748
     1.1701953     0.0261483     0.2776289    -0.0382084     0.0067954     0.0421941     0.0299344     0.0370307    -0.0134485     0.0003758     0.0004519
     1.1740153     0.0338175     0.3186759    -0.0477190     0.0062231     0.0463967     0.0332148     0.0362732    -0.0166352     0.0000883     0.0006361
     1.1781888     0.0420366     0.3689057    -0.0568629     0.0064535     0.0498722     0.0347239     0.0384516    -0.0191839    -0.0000973     0.0006352
     1.1826432     0.0508000     0.4303367    -0.0656620     0.0056470     0.0531180     0.0355563     0.0387536    -0.0208361    -0.0000105     0.0003816
     1.1873323     0.0601044     0.4973278    -0.0731884     0.0007734     0.0551622     0.0350977     0.0375286    -0.0214906     0.0007095    -0.0000154
     1.1922250     0.0699473     0.5720391    -0.0803750    -0.0012515     0.0539678     0.0329267     0.0353264    -0.0213566     0.0008457     0.0000229
     1.1972903     0.0803239     0.6527173    -0.0851043    -0.0032756     0.0514177     0.0297439     0.0314036    -0.0201296     0.0012408    -0.0006187
     1.2024950     0.0912261     0.7339281    -0.0878583    -0.0058235     0.0457374     0.0259445     0.0268031    -0.0176417     0.0018114    -0.0006322
     1.2078072     0.1026444     0.8089099    -0.0885967    -0.0045522     0.0382838     0.0213196     0.0211745    -0.0145873     0.0012378    -0.0007190
     1.2131944     0.1145674     0.8776639    -0.0881495    -0.0019008     0.0289903     0.0167455     0.0158621    -0.0111142     0.0010155    -0.0002754
     1.2186247     0.1269819     0.9369766    -0.0865243    -0.0011583     0.0201489     0.0125221     0.0107004    -0.0079229     0.0006183    -0.0002329
     1.2240689     0.1398743     0.9846436    -0.0835829    -0.0001849     0.0116435     0.0087834     0.0068056    -0.0048874    -0.0000810    -0.0000129
     1.2295005     0.1532304     1.0188361    -0.0807819    -0.0006444     0.0063212     0.0058718     0.0037213    -0.0027578     0.0001235    -0.0000129
     1.2348974     0.1670363     1.0396792    -0.0775880    -0.0000850     0.0031965     0.0036698     0.0018523    -0.0013880    -0.0000387    -0.0000049
