-54.703  12.105  25.000  0.853  0.083 -0.027 -18.797  -2.812  14.771  1
-54.703  12.105  26.000  0.855  0.087 -0.028 -18.797  -2.812  13.771  1
-54.703  12.105  27.000  0.857  0.088 -0.028 -18.797  -2.812  12.771  1
-54.703  12.105  28.000  0.857  0.088 -0.026 -18.797  -2.812  11.771  1
-54.703  13.316   0.000  0.969  0.025 -0.012 -19.008  -1.619  39.771  1
-54.703  13.316   1.000  0.963  0.026 -0.015 -19.008  -1.619  38.771  1
-54.703  13.316   2.000  0.955  0.029 -0.022 -19.008  -1.619  37.771  1
-54.703  13.316   3.000  0.947  0.032 -0.024 -19.008  -1.619  36.771  1
-54.703  13.316   4.000  0.939  0.035 -0.028 -19.008  -1.619  35.771  1
-54.703  13.316   5.000  0.930  0.037 -0.030 -19.008  -1.619  34.771  1
-54.703  13.316   6.000  0.921  0.042 -0.031 -19.008  -1.619  33.771  1
-54.703  13.316   7.000  0.913  0.045 -0.033 -19.008  -1.619  32.771  1
-54.703  13.316   8.000  0.905  0.049 -0.033 -19.008  -1.619  31.771  1
-54.703  13.316   9.000  0.898  0.053 -0.035 -19.008  -1.619  30.771  1
-54.703  13.316  10.000  0.891  0.056 -0.034 -19.008  -1.619  29.771  1
-54.703  13.316  11.000  0.886  0.060 -0.033 -19.008  -1.619  28.771  1
